"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"LBGD-P8S",NA,"Sir John de Mowbray III","1340 - 1368",NA,27,"UK:Great Britain",6,2
"LDGP-Y18",NA,"Sir Thomas Whalesborough","1408 - 1481",NA,73,"UK:Great Britain",2,8
"GFFY-9GG",NA,"Lady Matilda Bowes","1407 - 1484",NA,77,"UK:Great Britain",2,2
"GM3R-VG7",NA,"Thomas Ingoldsthorpe","1379 - 1422",NA,43,NA,1,0
"GD8L-ZWL",NA,"Margaret de la Pole","1386 - 1426",NA,40,"UK:Great Britain",1,6
"GMNW-4H9",NA,"Sir Richard Radcliffe","1376 - 1431",NA,55,"UK:Great Britain",12,8
"L68D-VD6",NA,"Sir Edmund Hampden","1340 - 1420",NA,80,"UK:Great Britain",3,3
"LBHR-4VL",NA,"Joan Belknap","1372 - Unknown",NA,46,"UK:Great Britain",4,4
"GMST-FH8",NA,"John Whalesborough","1369 - 1418",NA,49,"UK:Great Britain",10,1
"LRLN-GLL",NA,"Joan Raleigh","1365 - 1436",NA,71,"UK:Great Britain",9,0
"LVXG-VSV",NA,"William Dacre","1357 - 1398",NA,40,"UK:Great Britain",3,0
"GLKL-94K",NA,"Joan Douglas","1360 - 1395",NA,35,"UK:Great Britain",3,3
"LH5K-ML2",NA,"Sir Richard VII Tempest","1356 - Unknown",NA,72,"UK:Great Britain",6,4
"L12P-15Y",NA,"Margaret Staynforth","1365 - 1430",NA,66,"UK:Great Britain",6,2
"KN43-FNZ",NA,"Randall Mainwaring","1414 - 1474",NA,60,"UK:Great Britain",5,10
"GHNK-9TR",NA,"Elizabeth Savage","1414 - 1469",NA,55,"UK:Great Britain",3,0
"9CDD-7K7",NA,"Sir Roger Vaughan Of Bredwardine","1377 - 1415",NA,38,"UK:Great Britain",10,5
"G8ZP-NGL",NA,"Davydd ap Cadwgan","1385 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDC1-LDB",NA,"Tangwystl Llwyd verch Gruffudd","1385 - Unknown",NA,NA,"UK:Great Britain",1,0
"GWHK-HHM",NA,"Alice Pembridge","1372 - 1415",NA,43,"UK:Great Britain",6,0
"G9PW-V8T",NA,"William Brereton","1326 - 1398",NA,72,"UK:Great Britain",5,7
"L28J-ZP2",NA,"Ellen Helena Egerton","1326 - 1352",NA,26,"UK:Great Britain",2,2
"GXFG-HZ2",NA,"Henry Delves","1325 - 1396",NA,71,"UK:Great Britain",2,5
"GNCQ-ZXQ",NA,"Katherine Arderne","1322 - 1385",NA,64,"UK:Great Britain",3,7
"L812-LQC",NA,"David De Calveley","1325 - 1374",NA,49,"UK:Great Britain",3,3
"LY96-M9C",NA,"Agnes de Mottram","1327 - 1394",NA,67,"UK:Great Britain",3,0
"LC2C-Y75",NA,"Sir John Paulett II","1354 - 1391",NA,37,"UK:Great Britain",5,1
"LVF8-C7N",NA,"Elizabeth Creedy De La Bere","1351 - 1415",NA,64,"UK:Great Britain",5,1
"M646-RW6",NA,"Sir John Boteler","1328 - Unknown",NA,71,"UK:Great Britain",6,3
"L29N-TCV",NA,"Alice Plumpton","1335 - 1408",NA,73,"UK:Great Britain",8,2
"LCWK-RPP",NA,"Henry Standish","1316 - 1396",NA,80,"UK:Great Britain",8,9
"LBCT-LQ4",NA,"Lady Isolde Lea","1326 - 1365",NA,39,"UK:Great Britain",5,1
"K8JF-RJT",NA,"Nicholas Hebdon","1318 - Unknown",NA,NA,"UK:Great Britain",3,0
"GNTB-8N1",NA,"Katherine de Wyham","1354 - 1424",NA,70,"UK:Great Britain",6,0
"G4N9-JF5",NA,"Sir David Hanmer","1328 - 1388",NA,60,"UK:Great Britain",9,4
"GZQ5-C53",NA,"Angharad Ferch Of Llewelyn Ddu","1332 - 1357",NA,25,"UK:Great Britain",8,2
"LTLK-YG4",NA,"Edmund Dutton","1342 - 1386",NA,44,"UK:Great Britain",8,8
"LTL2-8X2",NA,"Joan Minshull","1342 - 1387",NA,45,"UK:Great Britain",8,0
"LB2C-2CS",NA,"Margaret de Vere","1336 - 1398",NA,62,"UK:Great Britain",8,6
"L1Q4-G7V",NA,"Sir Thomas Berkeley Lord of Coston","1293 - 1361",NA,68,"UK:Great Britain",13,0
"LTH9-RKH",NA,"Margaret Mortimer","1304 - 1337",NA,33,"UK:Great Britain",9,14
"LBN5-QN8",NA,"Ralph d'Aubeney 2nd Baron Daubeny","1304 - 1378",NA,74,"UK:Great Britain",5,6
"GWYV-792",NA,"Alice Montacute","1311 - 1346",NA,35,"UK:Great Britain",4,11
"L8BZ-MJB",NA,"Henry de Wilington","1313 - 1349",NA,36,"UK:Great Britain",5,0
"GMRB-H63",NA,"Isabel Whalesborough","1311 - 1363",NA,52,"UK:Great Britain",10,3
"GFCF-3VK",NA,"Ralph Einon Bayhnam","1306 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFCF-3KC",NA,"Johanna de Dene Enion Bayhnam","1313 - Unknown",NA,NA,"UK:Great Britain",1,0
"9CHT-HFL",NA,"Abrall or Abrahall","1340 - Unknown",NA,NA,NA,1,0
"9CHT-HFG",NA,"Mrs Abrall or Abrahall","Unknown - Unknown",NA,NA,NA,1,0
"LHJM-B42",NA,"Reynold de Abrahall","1282 - 1341",NA,59,"UK:Great Britain",3,0
"LHJM-YFD",NA,"Mrs Reginald de Abenhale","1289 - Unknown",NA,NA,"UK:Great Britain",2,0
"GMKY-FTQ",NA,"Sir John Pynchard Bassett 1st Lord of Uley","1300 - Unknown",NA,NA,"UK:Great Britain",1,1
"L261-NVS",NA,"Isabella Ettington Maynell","1309 - 1393",NA,84,"UK:Great Britain",2,0
"LHG3-H55",NA,"Sir John Bytton","1290 - 1330",NA,40,"UK:Great Britain",13,0
"LVQ5-S89",NA,"Avis Furneuix","1265 - 1330",NA,65,"UK:Great Britain",1,0
"G4JV-34J",NA,"John Davenport","1281 - Unknown",NA,NA,NA,1,0
"G4JV-34P",NA,"Alice de Bromehall","Unknown - Unknown",NA,NA,NA,1,1
"GXHK-V1F",NA,"Sir John de Ashton II","1340 - 1403",NA,63,"UK:Great Britain",7,0
"LZN5-FG6",NA,"Lady Anne de Standish","1348 - 1405",NA,57,"UK:Great Britain",5,3
"GM3Y-FZ5",NA,"Thomas Fitton II","1322 - 1396",NA,74,"UK:Great Britain",5,4
"LJGF-57G",NA,"Margaret Leigh","1330 - 1379",NA,49,"UK:Great Britain",6,1
"KLBS-JFC",NA,"Lord William Hesketh","1320 - 1378",NA,58,"UK:Great Britain",3,3
"GLK2-2RK",NA,"Marcella De Thweng","1336 - 1379",NA,43,"UK:Great Britain",3,4
"GCZV-666",NA,"Hamon FitzRichard de Massey","1380 - 1435",NA,55,"UK:Great Britain",8,3
"GCZV-3CG",NA,"Eleanor de Horton","1387 - 1437",NA,50,"Canada",8,0
"L63D-RJQ",NA,"Sir Baldwin Freville III","1368 - 1400",NA,32,"UK:Great Britain",4,0
"GH2D-T6K",NA,"Maud Scrope","1375 - 1418",NA,43,"UK:Great Britain",4,5
"G9GD-N7S",NA,"John Drury","1315 - 1379",NA,64,"UK:Great Britain",4,3
"GF9S-MG7",NA,"Amabilia Newton","1320 - 1365",NA,45,"UK:Great Britain",4,0
"GK4D-1XY",NA,"Simon de Saxham","1315 - 1377",NA,62,"UK:Great Britain",1,0
"GD8G-TNY",NA,"Agnes Freyzell","1319 - Unknown",NA,NA,"UK:Great Britain",1,1
"G9MW-H68",NA,"John Hethe","1335 - 1392",NA,57,"UK:Great Britain",6,1
"G69L-P35",NA,"Amy de Risby","1335 - Unknown",NA,NA,"UK:Great Britain",6,1
"GQQ2-58N",NA,"John De Mountford","Unknown - Unknown",NA,NA,NA,1,0
"G8WB-GVJ",NA,"Johanna Clinton","Unknown - Unknown",NA,NA,NA,1,0
"G9P7-MGN",NA,"John Denston","1345 - 1375",NA,31,"UK:Great Britain",1,0
"GVPC-G8Q",NA,"Mrs John Denston","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDXQ-5YJ",NA,"Oliver Calthorpe","1332 - 1399",NA,67,"UK:Great Britain",5,8
"G4N4-7Z2",NA,"Isabel Bacon","Unknown - 1411",NA,NA,"UK:Great Britain",5,1
"L2Y2-WM5",NA,"John Mautby","1345 - 1374",NA,29,NA,2,0
"LDC9-PLY",NA,"Isabel Clavering","1325 - 1375",NA,50,"UK:Great Britain",1,0
"GQBC-RJQ",NA,"Sir Miles Stapleton III","1353 - 1419",NA,66,"UK:Great Britain",3,4
"G7X5-1JB",NA,"Ela Ufford","1362 - 1418",NA,56,"UK:Great Britain",3,0
"MK1M-SXQ",NA,"Michael de la Pole II","1367 - 1415",NA,48,"UK:Great Britain",9,6
"GHLQ-8QW",NA,"Katherine Stafford","1375 - 1419",NA,44,"UK:Great Britain",9,8
"G8TY-LN8",NA,"Henry Sothill","1345 - 1381",NA,36,"UK:Great Britain",5,1
"GGP9-3NJ",NA,"Mrs. Henry Sothill","1345 - Unknown",NA,NA,"UK:Great Britain",5,0
"KJLC-FJ7",NA,"Lord William Butler van Warrington","1375 - 1415",NA,40,"UK:Great Britain",2,0
"GLPB-KCV",NA,"Elizabeth","Unknown - Unknown",NA,NA,NA,1,0
"K65W-GFS",NA,"Sir John Touchet Baron of Audley","1350 - 1372",NA,22,"UK:Great Britain",4,2
"K4VN-71C",NA,"Margery de Mortimer","1352 - Unknown",NA,53,"UK:Great Britain",4,4
"GG9T-WBD",NA,"Humphrey Stafford","1347 - 1413",NA,66,"UK:Great Britain",2,1
"GFDB-V6Y",NA,"Alice Greville","1345 - 1387",NA,42,"UK:Great Britain",2,0
"L83H-NSR",NA,"Sir Thomas de Ros, Knt","1336 - 1384",NA,48,"UK:Great Britain",6,4
"LWR2-L6G",NA,"Beatrice Stafford","1341 - 1415",NA,74,"UK:Great Britain",7,8
"LTY5-M6D",NA,"Sir John FitzAlan","1351 - 1379",NA,28,"UK:Great Britain",5,4
"LBTT-QQ8",NA,"Eleanor Mautravers","1345 - 1404",NA,59,"UK:Great Britain",7,2
"LY9H-GPH",NA,"Sir Robert Dalton","1279 - 1354",NA,75,NA,3,4
"LYLV-625",NA,"Mary Elena de Latham","1274 - Unknown",NA,NA,"UK:Great Britain",3,3
"L2FY-W1V",NA,"Henry Hughes III","1292 - 1349",NA,57,"UK:Great Britain",6,1
"LBXL-X9Q",NA,"Katherine FitzAlan","1306 - 1376",NA,70,"UK:Great Britain",7,8
"L4BD-XDX",NA,"Sir Roger de Pilkington II","1291 - 1343",NA,52,"UK:Great Britain",7,1
"LRNR-88Z",NA,"Alicia de Bury","1302 - 1374",NA,72,"UK:Great Britain",7,5
"GDBM-JPJ",NA,"John Savage","1311 - Unknown",NA,NA,"UK:Great Britain",1,0
"G783-ZZ4",NA,"Elizabeth de Brereton","1312 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYCD-LZ8",NA,"Sir Henry de Trafford Kt","1324 - 1375",NA,51,"UK:Great Britain",15,9
"K1T8-KNZ",NA,"Margaret Ince","1328 - 1416",NA,88,"UK:Great Britain",9,2
"GCDY-4YW",NA,"William Hulse","1316 - 1342",NA,26,"UK:Great Britain",5,0
"GF61-CM2",NA,"Sibyl de Norbury","1318 - 1342",NA,24,"UK:Great Britain",5,0
"GN1M-2J4",NA,"Hugh FitzRoger","1322 - 1356",NA,34,"UK:Great Britain",1,0
"GH1H-85C",NA,"Margery Picmere","1323 - 1369",NA,46,"UK:Great Britain",1,3
"GF61-ZQC",NA,"John Domville","1280 - 1365",NA,86,"UK:Great Britain",2,0
"GF61-8G1",NA,"Matilda Brereton","1298 - 1322",NA,24,"UK:Great Britain",2,6
"GKKW-Y5R",NA,"William Mobberly","1284 - 1327",NA,43,"UK:Great Britain",10,1
"MRZC-P6X",NA,"Maud Downes","1280 - 1348",NA,69,"UK:Great Britain",9,6
"L812-YM1",NA,"Richard Bayley","1358 - 1391",NA,33,"UK:Great Britain",1,0
"M1XD-9N3",NA,"Margaret de Sherburne","1359 - 1390",NA,31,"UK:Great Britain",1,1
"LRBG-TTD",NA,"Edmund de Verdun of Bressingham","1328 - 1376",NA,48,"UK:Great Britain",1,0
"K2VK-GC2",NA,"Maud de Beaumont","1329 - 1378",NA,49,"UK:Great Britain",1,0
"L8YB-4VW",NA,"Sir Godfrey de Foljambe I","1317 - 1376",NA,59,"UK:Great Britain",9,1
"L8R6-LBW",NA,"Avena de Ireland","1317 - 1382",NA,65,"UK:Great Britain",8,4
"LZ21-D51",NA,"John Loudham II","1314 - 1387",NA,73,"UK:Great Britain",5,2
"LZ21-66F",NA,"Isabel Breton","1324 - 1376",NA,52,"UK:Great Britain",5,1
"G9F6-1H9",NA,"Sir Ingram Bruyn","1353 - 1400",NA,46,NA,4,2
"LZJ6-FP4",NA,"Elizabeth de la Pole","1362 - 1403",NA,41,"UK:Great Britain",4,0
"GNTX-92N",NA,"William Devereux","1315 - 1377",NA,62,"UK:Great Britain",4,4
"GFM5-2RY",NA,"Anne Barre","1312 - 1394",NA,82,"UK:Great Britain",4,0
"G3PW-QHM",NA,"Sir Gilbert Stapleton","1290 - 1321",NA,31,"UK:Great Britain",7,5
"LD5G-RP6",NA,"Agnes FitzAlan","1290 - 1348",NA,58,"UK:Great Britain",12,1
"G979-Q3H",NA,"Sir Oliver Ingham","1287 - 1344",NA,57,"UK:Great Britain",4,0
"LH73-NTP",NA,"Elizabeth Zouche","1276 - 1350",NA,74,"UK:Great Britain",12,6
"GLYM-N6D",NA,"Ramsay","Unknown - Unknown",NA,NA,NA,1,0
"LWVM-MLP",NA,"Osmond de Walsingham","1351 - 1409",NA,58,"UK:Great Britain",4,2
"LBZN-JY8",NA,"Anne De Scathebury","1355 - Unknown",NA,103,"UK:Great Britain",4,0
"L1YZ-PLD",NA,"Walter Pye I","1355 - 1433",NA,78,"UK:Great Britain",2,2
"L1YZ-BJ9",NA,"Elizabeth De La Bere","1355 - 1445",NA,90,"UK:Great Britain",2,0
"LYYL-Q4K",NA,"John de Bromwich Justiciar of Ireland","1332 - Unknown",NA,56,"UK:Great Britain",3,0
"G6DK-H92",NA,"Maude Elizabeth Porter","1345 - 1411",NA,66,"UK:Great Britain",3,1
"G8W6-2CC",NA,"Sir Jenkin Scudamore","1335 - Unknown",NA,NA,"UK:Great Britain",3,5
"MY5F-RQ5",NA,"Elizabeth ferch Owain Glendower","1370 - 1416",NA,46,"UK:Great Britain",3,0
"93Q7-Q87",NA,"Owain Glyndŵr ap Gruffydd","1359 - 1415",NA,56,"UK:Great Britain",16,2
"GG9K-5LW",NA,"Marred Ferch Daffydd aka Margaret Hanmer","1357 - 1420",NA,63,NA,12,5
"9WPY-1LM",NA,"Thomas Markinfeld","1340 - 1398",NA,58,"UK:Great Britain",2,0
"GKF4-X78",NA,"Joan Miniott","1356 - 1381",NA,25,"UK:Great Britain",1,1
"LKMW-GGZ",NA,"William Marshal 1st Lord Marshal","1277 - 1314",NA,36,"UK:Great Britain",6,8
"G9KY-T2S",NA,"Christian FitzWalter","1275 - Unknown",NA,40,"UK:Great Britain",6,3
"LV4T-8L9",NA,"Simon Leeke","1328 - 1382",NA,54,"UK:Great Britain",9,1
"LB23-6V8",NA,"Margaret Vaux","1334 - 1390",NA,56,"UK:Great Britain",7,0
"GWYJ-GRF",NA,"John de Hervey II","1330 - 1386",NA,56,"UK:Great Britain",1,0
"GX4Q-NGL",NA,"Joan de Engaine","1338 - 1401",NA,63,"UK:Great Britain",1,0
"LHNP-LLX",NA,"Ralph Parles MP","1335 - 1420",NA,85,"UK:Great Britain",3,0
"GSJB-9GM",NA,"Katherine de Talbot","1340 - Unknown",NA,37,"UK:Great Britain",3,4
"LZ5L-L1C",NA,"Hugh Stafford 2nd Earl of Stafford","1336 - 1386",NA,50,"UK:Great Britain",10,8
"LZZ1-47L",NA,"Phiillipa de BEAUCHAMP","1334 - 1386",NA,52,"UK:Great Britain",12,16
"LHV5-DYD",NA,"Maurice de Berkeley 4th Baron Berkeley","1330 - 1368",NA,38,"UK:Great Britain",7,8
"LBJM-JNJ",NA,"Elizabeth le Despenser Baroness Berkeley","1327 - 1389",NA,62,"UK:Great Britain",7,10
"GHXK-G83",NA,"John Blouet","1332 - 1372",NA,40,"UK:Great Britain",1,1
"GHXK-TPG",NA,"Catrin Verch Gwrgan","1325 - Unknown",NA,NA,"UK:Great Britain",1,0
"LTDJ-X1W",NA,"Elizabeth Segrave","1338 - 1369",NA,30,"UK:Great Britain",5,2
"LC6R-8WD",NA,"Edward Verney","1351 - Unknown",NA,NA,"UK:Great Britain",2,2
"LC6R-8HX",NA,"Mrs Edward De Verney","1356 - Unknown",NA,NA,"UK:Great Britain",2,0
"2XB2-9HP",NA,"Sir Payne Tibetot","1353 - 1413",NA,60,"UK:Great Britain",3,0
"LV8G-PW5",NA,"Agnes Wroth","1355 - 1413",NA,58,"UK:Great Britain",3,1
"LB9C-Y52",NA,"Sir Edward Cherleton","1371 - 1421",NA,50,"UK:Great Britain",2,2
"LB6L-Z6K",NA,"Lady Eleanor Holland, Countess March, countess salisbury, baroness chereton","1370 - 1405",NA,35,"UK:Great Britain",7,12
"GD4Y-YQ6",NA,"Henry Strangways","1356 - 1429",NA,73,"UK:Great Britain",10,0
"L5ZX-V32",NA,"Hugh Davenport III","1429 - 1483",NA,54,"UK:Great Britain",11,10
"LZRB-QFB",NA,"Ralph de Hyde II","1358 - Unknown",NA,NA,"UK:Great Britain",1,6
"LV1R-6S4",NA,"Sir William Bradshagh","1378 - 1415",NA,37,"UK:Great Britain",2,0
"LLHV-Q5Z",NA,"Lady Johanna Blackrod Bradshagh","1381 - 1436",NA,55,"UK:Great Britain",4,0
"LYX5-5KL",NA,"Sir Thomas Booth","1378 - 1460",NA,82,"UK:Great Britain",14,11
"GNZS-VH3",NA,"Katherine Booth Assheton","1372 - 1405",NA,33,"UK:Great Britain",9,2
"L812-LHZ",NA,"Richard de Houghton","1342 - 1422",NA,80,"UK:Great Britain",12,5
"L288-ZND",NA,"Joan De Radcliffe","1340 - 1425",NA,85,"UK:Great Britain",10,0
"L55B-DKZ",NA,"Sir John Gerard of Bryn","1381 - 1431",NA,50,"UK:Great Britain",4,2
"L55B-N8C",NA,"Alice Boteler","1377 - 1441",NA,64,"UK:Great Britain",4,6
"MKFN-FXZ",NA,"James Strangways I","1382 - 1442",NA,60,"UK:Great Britain",3,8
"GXMY-TPN",NA,"Joan Orrell","1386 - 1420",NA,34,"UK:Great Britain",3,7
"G6Y4-S42",NA,"Sir Richard de Vernon","1383 - 1419",NA,36,"UK:Great Britain",1,1
"G3BG-BJH",NA,"Lady Eleanor Hulse","1383 - Unknown",NA,91,"UK:Great Britain",2,5
"L5P2-W9T",NA,"Sir John II de Warenne, Baron of Poynton and Stockport","1343 - 1386",NA,43,"UK:Great Britain",8,2
"GHGD-W5H",NA,"Margaret Stafford","1345 - 1418",NA,73,"UK:Great Britain",8,0
"LYHV-G4L",NA,"Richard De Wynnington","1345 - 1422",NA,77,"UK:Great Britain",5,2
"GDX7-7K8",NA,"Emma de Mainwaring","1352 - 1402",NA,50,"UK:Great Britain",6,12
"G8TL-SLB",NA,"William Bulkeley","1346 - 1379",NA,33,"UK:Great Britain",2,3
"G7PT-1DM",NA,"Alice Bostock","1350 - 1385",NA,35,"UK:Great Britain",2,7
"L85S-ZW3",NA,"Robert de Legh II","1325 - 1382",NA,57,"UK:Great Britain",4,3
"KVJG-BR9",NA,"Matilda d'Arderne","1347 - 1392",NA,46,"UK:Great Britain",10,6
"GQ6M-H82",NA,"Thomas Belgrave","1348 - 1386",NA,38,"UK:Great Britain",3,1
"KF6D-M4J",NA,"Joan de Pulford","1348 - 1396",NA,48,"UK:Great Britain",7,2
"GMN5-CB6",NA,"John de Waleton","1260 - 1301",NA,41,"UK:Great Britain",4,0
"GNCY-HMG",NA,"Matilda Waleton","1262 - Unknown",NA,NA,"UK:Great Britain",4,0
"L8BX-XJ1",NA,"Sir John de Stanley","1292 - 1361",NA,69,"UK:Great Britain",5,7
"GFXL-NMD",NA,"Mabel Mabella Hawkset","1290 - 1345",NA,55,"UK:Great Britain",5,1
"GFYS-3TW",NA,"Hamon (Massy of Timperley) DE MASSEY","1307 - 1349",NA,42,"UK:Great Britain",5,0
"GNBB-HC3",NA,"Henry Hooton","1300 - 1367",NA,96,"UK:Great Britain",4,0
"LZDQ-NM5",NA,"Henry Leftwich","1330 - 1384",NA,54,"UK:Great Britain",1,3
"9CCC-WT9",NA,"Margaret Bulkeley","1330 - Unknown",NA,NA,"UK:Great Britain",3,0
"LVX3-SGC",NA,"John de Warburton II","1339 - 1384",NA,45,"UK:Great Britain",3,5
"LBHW-BG3",NA,"Agnes de Wevers","1337 - 1420",NA,83,"UK:Great Britain",3,1
"LVX3-SM9",NA,"Henry de Braylesford II","1342 - 1399",NA,57,NA,2,0
"L5Y4-K82",NA,"Margaret De Audley","1342 - 1391",NA,49,NA,2,0
"GJND-QDM",NA,"Nicholas le Bruyn","1362 - 1390",NA,28,"UK:Great Britain",5,0
"G8X4-CPH",NA,"Ellen Brereton","1350 - 1390",NA,40,"UK:Great Britain",1,1
"GQYP-VY3",NA,"Walter Hopton","1335 - 1412",NA,77,"UK:Great Britain",2,0
"GKNT-NPG",NA,"Joan Yonge","1345 - 1381",NA,36,"UK:Great Britain",2,2
"GQGH-L15",NA,"Walter de Mortimer","1280 - Unknown",NA,NA,"UK:Great Britain",1,8
"GMN9-M1F",NA,"Joan de Joinville","1335 - Unknown",NA,NA,"UK:Great Britain",1,0
"L4WF-BJD",NA,"Reynold Lucy","1359 - 1437",NA,78,"UK:Great Britain",2,1
"G84P-DR3",NA,"Margaret Mowbray","1361 - Unknown",NA,40,"UK:Great Britain",2,4
"LZP2-MFM",NA,"Warin L' Arcedekne 3rd Lord Arcedekne","1360 - Unknown",NA,40,"UK:Great Britain",6,0
"K2JK-63K",NA,"Elizabeth Talbot","1364 - 1407",NA,43,"UK:Great Britain",6,4
"GSYG-WW4",NA,"Walter Calverley","1310 - 1404",NA,94,"UK:Great Britain",2,5
"MRW2-2QQ",NA,"Margery Dyneley","1310 - Unknown",NA,77,"UK:Great Britain",2,2
"LCZZ-43X",NA,"John Bigod","1334 - 1388",NA,54,"UK:Great Britain",4,6
"LTZK-QT9",NA,"Amy Settrington","1339 - 1382",NA,43,"UK:Great Britain",4,0
"M727-C8Y",NA,"Richard Drakes","1337 - 1389",NA,52,"UK:Great Britain",6,5
"M727-C6D",NA,"Christian Falos","1341 - 1398",NA,57,"UK:Great Britain",6,0
"LCJT-GTZ",NA,"Thomas Barley","1345 - Unknown",NA,NA,"UK:Great Britain",2,0
"K4PP-H1V",NA,"Isabel Woodhall","1349 - Unknown",NA,NA,"UK:Great Britain",2,0
"GXHB-HBP",NA,"Symond Molyneux","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"LK2T-WB5",NA,"Joan Dychefeilde","1325 - 1364",NA,40,"UK:Great Britain",1,0
"M478-XDN",NA,"Robert Norreys","1320 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQ8Y-RJQ",NA,"Richard de Tunstall de Sneyd","1356 - Unknown",NA,NA,"UK:Great Britain",2,1
"KZL3-1C4",NA,"William de Downes","1351 - 1385",NA,34,"UK:Great Britain",4,2
"MWTP-ZF6",NA,"Alice Prestbury","1345 - 1400",NA,55,NA,4,0
"G92D-SB4",NA,"William de Hulme","1330 - 1366",NA,36,"UK:Great Britain",1,1
"G928-PGH",NA,"Matilda de Worth","1330 - 1365",NA,35,"UK:Great Britain",1,0
"GVPG-VKY",NA,"Richard De Foulehurst","1305 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2HM-T66",NA,"Mrs. Richard De Foulehurst","1306 - Unknown",NA,NA,"UK:Great Britain",1,0
"GMVJ-W8Q",NA,"Sir Thomas de Praers","1287 - 1348",NA,61,"UK:Great Britain",5,4
"KHJV-YQN",NA,"Mrs. Margery De Praers Of Barthomley","1317 - Unknown",NA,NA,"UK:Great Britain",4,0
"93YD-MVY",NA,"Hugh de Venables","1296 - 1368",NA,72,"UK:Great Britain",18,13
"L5Y4-V75",NA,"Katherine de Houghton","1308 - 1368",NA,60,"UK:Great Britain",14,5
"L6QL-NQD",NA,"Hugh de Cotton","1315 - 1360",NA,45,"UK:Great Britain",5,1
"GSS9-DG7",NA,"Isabel Heaton","1318 - 1344",NA,26,"UK:Great Britain",5,1
"M5C4-QY1",NA,"Sir William Mainwaring III , Knight","1286 - 1339",NA,53,"UK:Great Britain",8,9
"GGX6-MKF",NA,"Lady Mary Davenport","1287 - 1361",NA,74,"UK:Great Britain",8,0
"LZH6-T6Y",NA,"Nicholas Leicester","1300 - 1349",NA,49,"UK:Great Britain",7,4
"LZTS-SDM",NA,"Mary de Mobberley","1301 - 1361",NA,60,"UK:Great Britain",6,8
"L9GZ-TMG",NA,"John de Clifford","1310 - 1376",NA,67,"UK:Great Britain",4,7
"G44Y-2YM",NA,"Ermenburge Hussey","1325 - 1368",NA,43,"UK:Great Britain",4,5
"LKC9-212",NA,"James Hore","1350 - Unknown",NA,NA,NA,1,0
"G7ZQ-TCP",NA,"Sir John Simon Le'Walsh","1375 - 1400",NA,25,"UK:Great Britain",2,3
"LRS9-2VF",NA,"Elizabeth Alice De Ward","1372 - Unknown",NA,NA,"UK:Great Britain",2,0
"GLPY-4L8",NA,"William Thomas De'Pontlarch","1385 - Unknown",NA,NA,NA,1,0
"GLPY-25V",NA,"Marie of Gloucester","1387 - Unknown",NA,NA,NA,1,0
"G9KQ-HT4",NA,"John Woodhouse","1375 - 1431",NA,56,"UK:Great Britain",8,4
"GC93-Y1T",NA,"Alice Furneaux","1383 - 1447",NA,64,NA,8,0
"LCB4-CHZ",NA,"Thomas Gedding","1400 - 1465",NA,65,"UK:Great Britain",4,1
"K248-WC7",NA,"Anna Astley","1408 - 1473",NA,65,"UK:Great Britain",3,0
"L5ZN-951",NA,"William De Swaithing","1428 - Unknown",NA,NA,"UK:Great Britain",1,0
"L5ZF-TN8",NA,"Jane Woodhour","1408 - 1428",NA,20,"UK:Great Britain",1,0
"GDCF-TKL",NA,"Sir Thomas De Townshend","1360 - 1421",NA,61,NA,2,0
"G8PF-4HV",NA,"Agnes Alice Payne","1365 - 1450",NA,85,"UK:Great Britain",2,5
"2718-7B8",NA,"Thomas Giggs","1362 - 1420",NA,58,"UK:Great Britain",1,0
"KL6Q-MHP",NA,"Margaret of Rollesby","1374 - Unknown",NA,NA,"UK:Great Britain",1,0
"G66B-JK5",NA,"John de Lunsford I","1369 - 1451",NA,82,"UK:Great Britain",4,2
"GNV8-CF6",NA,"Elizabeth Echingham","1374 - 1464",NA,90,"UK:Great Britain",4,0
"MPRX-F4M",NA,"Margaret Tempest","1370 - 1442",NA,72,"UK:Great Britain",4,0
"LRH1-DY2",NA,"Ralph De Shelton IV","1361 - 1424",NA,63,"UK:Great Britain",4,4
"LZ2P-1PD",NA,"Alice De Uvedale","1351 - Unknown",NA,NA,"UK:Great Britain",4,1
"LW6T-93F",NA,"Simon Barret","1359 - Unknown",NA,NA,"UK:Great Britain",1,0
"LW6T-34K",NA,"Mrs Simon Barret","1359 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3C3-94Q",NA,"Sir John de Brewse","1332 - 1394",NA,62,"UK:Great Britain",3,1
"LX3W-N2J",NA,"Joan Shardelow","1336 - 1376",NA,40,"UK:Great Britain",3,1
"GQM1-VGY",NA,"John UVEDALE ""Member of Parliament""","1374 - 1440",NA,66,"UK:Great Britain",1,4
"GC6K-R41",NA,"Mrs. Sybilla Scures","1350 - Unknown",NA,NA,"UK:Great Britain",6,0
"G8XJ-HVY",NA,"William Paulet","1368 - 1435",NA,67,"UK:Great Britain",2,4
