"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"GW9R-S8Q",NA,"Roger De Ledred","1400 - 1447",NA,47,"UK:Great Britain",2,0
"GWSS-YLM",NA,"Sir Humphrey Blount","1423 - 1477",NA,54,"UK:Great Britain",13,18
"9V65-3NY",NA,"Lady Elizabeth Winnington","1427 - 1478",NA,51,"UK:Great Britain",13,0
"LHH4-CH5",NA,"Richard de Croft I","1427 - 1509",NA,82,"UK:Great Britain",12,1
"GKVC-R6L",NA,"Eleanor Cornewall","1435 - 1519",NA,84,"UK:Great Britain",12,7
"GXX2-QFM",NA,"Sir John V, Cokayne Esquire","1410 - 1504",NA,94,"UK:Great Britain",2,4
"GXXK-6G4",NA,"Agnes Vernon","1427 - 1451",NA,24,"UK:Great Britain",8,9
"LTM6-22G",NA,"Robert Barlow","1425 - 1530",NA,105,"UK:Great Britain",1,0
"GGLP-8HB",NA,"Elena Cockayne","1430 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT2C-VJC",NA,"Nicholas FitzHerbert","1410 - 1473",NA,63,"UK:Great Britain",11,4
"LZJ9-1V3",NA,"Alice Booth","1415 - 1453",NA,38,"UK:Great Britain",11,0
"GMZD-R4L",NA,"William de Babington","1430 - Unknown",NA,NA,"UK:Great Britain",1,2
"GMZ6-MSK",NA,"Helen Illingworth","1435 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJWY-HVF",NA,"Henry Southe","1435 - Unknown",NA,NA,NA,1,0
"G2CT-YBT",NA,"Mrs Henry Southe","1435 - Unknown",NA,NA,NA,1,0
"LHTT-4YG",NA,"Sir John Lewknor","1395 - 1471",NA,76,"UK:Great Britain",1,3
"LYNL-W8J",NA,"Johanna Halsham","1422 - 1495",NA,73,"UK:Great Britain",2,0
"9HTR-H39",NA,"Robert Danby II","1398 - 1474",NA,76,"UK:Great Britain",2,0
"M72X-JZK",NA,"Elizabeth Aslaby","1414 - Unknown",NA,61,"UK:Great Britain",2,0
"LJV3-NNL",NA,"John Langston","1422 - 1474",NA,53,"UK:Great Britain",5,0
"LY74-FMD",NA,"Elizabeth Eure","1418 - 1470",NA,52,NA,8,9
"L1JD-CFK",NA,"Sir John Scrope","1388 - 1455",NA,67,"UK:Great Britain",7,5
"LB9G-6GS",NA,"Elizabeth Chaworth","1391 - 1467",NA,75,"UK:Great Britain",7,3
"G884-SZK",NA,"Sir Ralph Greystoke","1406 - 1487",NA,81,"UK:Great Britain",4,7
"GZDX-2Z6",NA,"Elizabeth II FitzHugh","1422 - 1468",NA,46,"UK:Great Britain",4,7
"L1VL-5JN",NA,"Thomas Gould","1435 - 1502",NA,67,"UK:Great Britain",6,2
"G7Q9-K36",NA,"Eleanor Staverton","1449 - 1505",NA,56,"UK:Great Britain",3,2
"KFY3-J2B",NA,"Richard Preston","1454 - Unknown",NA,NA,"UK:Great Britain",1,0
"L2CN-257",NA,"Agnes Harrington","1454 - Unknown",NA,NA,"UK:Great Britain",1,0
"G7H4-G78",NA,"Sir John More","1453 - 1530",NA,77,"UK:Great Britain",3,1
"G7F8-DCB",NA,"Elizabeth Livedon","1454 - Unknown",NA,NA,"UK:Great Britain",3,0
"L565-L35",NA,"Walter Mudge","1460 - 1495",NA,35,"UK:Great Britain",4,0
"L565-N7L",NA,"Johanna Broke","1448 - Unknown",NA,NA,"UK:Great Britain",4,3
"GGXX-6QD",NA,"Thomas Anstye","Unknown - Unknown",NA,NA,NA,1,0
"GGXX-HGM",NA,"Catharina Bernard","1450 - 1519",NA,69,"UK:Great Britain",1,0
"GNH5-JJZ",NA,"Thomas Forster II","1425 - 1512",NA,87,NA,2,0
"GNH5-KRC",NA,"Elizabeth Featherstone","1428 - 1512",NA,84,"UK:Great Britain",2,2
"LDQV-JQP",NA,"Humphrey Lebrun","Unknown - Unknown",NA,NA,NA,1,0
"GQDP-HRC",NA,"Joan de Vere","1440 - Unknown",NA,30,"UK:Great Britain",7,7
"LZN8-XX3",NA,"John Lovel","1433 - 1465",NA,32,"UK:Great Britain",5,2
"LBK5-793",NA,"Joan Beaumont","1428 - 1466",NA,38,"UK:Great Britain",5,3
"LRX4-RH6",NA,"Sir Richard Scrope","1394 - 1420",NA,26,"UK:Great Britain",2,4
"LJLT-861",NA,"Margaret Neville","1396 - 1463",NA,66,"UK:Great Britain",6,7
"LY53-TZ7",NA,"John de Wassheburne","1357 - 1429",NA,72,"UK:Great Britain",6,0
"LY53-YDV",NA,"Margarett Poher","1378 - 1427",NA,49,"UK:Great Britain",4,2
"93JG-NYF",NA,"Henry Knyveton","1405 - 1468",NA,63,"UK:Great Britain",3,2
"G8GL-71P",NA,"Elizabeth Bagot","1400 - Unknown",NA,NA,"UK:Great Britain",3,7
"KZ3H-QD5",NA,"William Le Grys","1418 - 1472",NA,54,"UK:Great Britain",2,1
"GW1L-MQT",NA,"Margaret Hales","1422 - Unknown",NA,NA,"UK:Great Britain",2,0
"GSHP-ZKP",NA,"Sir John Sudeley Boteler Lord of Rawcliffe Hall","1398 - 1477",NA,78,"UK:Great Britain",6,0
"G3CY-L6X",NA,"Lady Alice Plumpton","1400 - 1470",NA,70,NA,6,8
"GN17-MXF",NA,"John William Hammond I","1366 - 1440",NA,74,"UK:Great Britain",1,1
"LTMY-BTR",NA,"Esther Dole","1368 - 1419",NA,51,"UK:Great Britain",1,0
"LRF4-TF9",NA,"John Atte Stone","1420 - 1487",NA,67,"UK:Great Britain",4,2
"LC14-291",NA,"Elizabeth Empson","1424 - 1490",NA,66,"UK:Great Britain",4,1
"LCCN-H49",NA,"William Sinclair 1st Earl of Caithness","1410 - 1482",NA,72,"UK:Great Britain",15,5
"LCCN-HH9",NA,"Lady Marjory Sutherland","1424 - 1476",NA,52,"UK:Great Britain",13,7
"G7C6-6L9",NA,"Edward Hewitt","1446 - 1525",NA,79,"UK:Great Britain",11,0
"G7C6-4G2",NA,"Rachell Pope","1445 - 1496",NA,51,"UK:Great Britain",11,0
"LTXR-K6G",NA,"Thomas Perpoynt","1390 - Unknown",NA,70,"UK:Great Britain",1,0
"L6PD-HVZ",NA,"Mrs. Alice Perpoynt","Unknown - 1500",NA,100,"UK:Great Britain",1,0
"GF4N-6LK",NA,"William Pellett","1410 - Unknown",NA,NA,"UK:Great Britain",1,0
"KDWS-P41",NA,"John de CLARE","1374 - 1424",NA,50,"UK:Great Britain",1,2
"9XBS-J7H",NA,"Agnes","1376 - Unknown",NA,NA,"UK:Great Britain",1,0
"L4B6-YC7",NA,"Reverend John Sherman Sr.","1396 - 1487",NA,91,"UK:Great Britain",3,0
"LKKM-WG3",NA,"Mary Lance","1393 - 1487",NA,94,"UK:Great Britain",3,0
"GSTT-FCD",NA,"Thomas Fuller","1397 - 1489",NA,92,"UK:Great Britain",3,0
"GZN3-36D",NA,"Margery Elene Yaxley","1399 - 1494",NA,95,"UK:Great Britain",2,0
"G28W-6B3",NA,"Sir Richard Waller, Sheriff of Kent","1394 - 1440",NA,46,"UK:Great Britain",2,3
"G28W-F9M",NA,"Margaret Waller Gulby","1408 - 1493",NA,85,"UK:Great Britain",3,0
"LV5W-P4J",NA,"John Hotofte  Tiptoft","1405 - 1461",NA,57,"UK:Great Britain",4,0
"M3CS-RM6",NA,"Alice Andrews","1406 - 1444",NA,38,"UK:Great Britain",5,2
"K19W-638",NA,"Richard Thorold jr","1430 - 1460",NA,30,"UK:Great Britain",1,0
"G3CG-S5M",NA,"Isabel Brehaugh","1424 - 1468",NA,44,NA,1,0
"G6NB-8SW",NA,"William Thomas De Staunton","1400 - 1482",NA,82,"UK:Great Britain",6,1
"GXFZ-MW7",NA,"Millicent Mering","1409 - Unknown",NA,90,"UK:Great Britain",6,1
"GXFZ-2GL",NA,"Thomas Bell I","1400 - 1461",NA,61,"UK:Great Britain",1,1
"LVQZ-PYH",NA,"Lady Agnes Hayton","1402 - 1461",NA,59,"UK:Great Britain",1,0
"GXFZ-VHF",NA,"Richard Hillary II","1400 - 1460",NA,60,"UK:Great Britain",2,0
"GLGK-2N7",NA,"Joanna Haydock","1404 - Unknown",NA,NA,"UK:Great Britain",1,0
"GV1N-HTM",NA,"Tiedkt","Unknown - Unknown",NA,NA,NA,1,0
"GG6J-BVF",NA,"Tiedkt","Unknown - Unknown",NA,NA,NA,1,0
"GQGZ-BB3",NA,"Sir John Anderson","1415 - 1465",NA,50,"UK:Great Britain",5,3
"GQR1-QPS",NA,"Lady Agnes Lockwood","1417 - 1448",NA,31,"UK:Great Britain",5,1
"GN1Z-R4Y",NA,"Sir Henry Lockwood","1425 - Unknown",NA,NA,"UK:Great Britain",1,0
"GN1Z-BV9",NA,"Lady Agnes Shaw","1425 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVVC-V78",NA,"Hugh Carrington Smythe","1440 - 1485",NA,45,"UK:Great Britain",2,4
"GG6R-W1N",NA,"Elizabeth Smith of Salop","1438 - 1470",NA,32,"UK:Great Britain",2,0
"LRSC-T2R",NA,"Sir John de St John","1360 - 1424",NA,64,"UK:Great Britain",11,0
"LVRV-1KH",NA,"Elizabeth Paulet","Unknown - 1421",NA,NA,"UK:Great Britain",11,4
"LX91-6FG",NA,"Sir John Beauchamp 3rd Baron Beauchamp of Bletsoe","1381 - 1412",NA,30,"UK:Great Britain",4,0
"GGLT-FJJ",NA,"Sir James Bradshaigh KN","1378 - 1425",NA,47,"UK:Great Britain",1,0
"LTXH-1HP",NA,"Anne Prescott","1382 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGLR-1TH",NA,"Sir William Sherburne","1340 - Unknown",NA,NA,NA,1,0
"GGLR-TJL",NA,"Agnes Harington","1380 - Unknown",NA,NA,NA,1,0
"M6RL-TYQ",NA,"Sir Robert Howard","1385 - 1436",NA,51,"UK:Great Britain",6,1
"9KBD-B1T",NA,"Margaret Mowbray","1399 - 1459",NA,60,"UK:Great Britain",6,4
"LD7X-5GY",NA,"William Moleyns","1378 - 1425",NA,47,"UK:Great Britain",9,1
"LR1C-HL5",NA,"Margery B Whalesborough Barroness Moylens","1381 - 1439",NA,58,"UK:Great Britain",9,9
"LZFX-9DR",NA,"John Flegg","1340 - 1395",NA,55,"UK:Great Britain",1,1
"9QNV-VWD",NA,"Mrs. Flegg","1342 - Unknown",NA,NA,"UK:Great Britain",1,0
"LLHM-KD4",NA,"Lord Peter Dutton","1367 - 1433",NA,66,"UK:Great Britain",13,7
"M1JZ-9BP",NA,"Mrs. Peter Dutton","1370 - Unknown",NA,NA,"UK:Great Britain",11,0
"GLTJ-B9P",NA,"de Sutton","1420 - Unknown",NA,NA,"UK:Great Britain",1,0
"GV6C-ST5",NA,"Joyce De Tiptoft","1421 - 1485",NA,64,"UK:Great Britain",1,0
"GSYN-MYT",NA,"William Purefoy IV","1379 - 1466",NA,87,"UK:Great Britain",9,0
"LHGV-X9J",NA,"Margery Moton","1396 - 1470",NA,74,"UK:Great Britain",3,10
"MGYX-M61",NA,"John Wistowe of Drayton","1420 - 1450",NA,30,"UK:Great Britain",1,0
"GMQ2-3TT",NA,"Allison Jon of Peatling","1420 - 1450",NA,31,"UK:Great Britain",2,4
"LT42-P6C",NA,"Sir John de Vere 12th Earl Of Oxford","1408 - 1462",NA,53,"UK:Great Britain",8,2
"LZ6N-H1Q",NA,"Elizabeth Howard","1410 - 1475",NA,65,"UK:Great Britain",9,0
"LYZJ-32W","Q7359192","Roger Clifford 2nd Baron Clifford","1333 - 1389","https://en.wikipedia.org/wiki/Roger_Clifford,_5th_Baron_Clifford",56,"UK:Great Britain",12,6
"LB5W-SXF",NA,"Maud de Beauchamp","1335 - 1403",NA,68,"UK:Great Britain",12,16
"LVKQ-NSL",NA,"Hugh Fiske","1370 - 1435",NA,65,"UK:Great Britain",3,3
"G8CY-FDH",NA,"Katherine Burgess","1378 - 1399",NA,21,"UK:Great Britain",3,0
"GSXM-3CN",NA,"Henricus Harding","1411 - 1450",NA,39,"UK:Great Britain",2,2
"GQDR-WQJ",NA,"Alice Horton","1405 - 1439",NA,34,"UK:Great Britain",2,2
"GLWN-5WG",NA,"Roger Del’outhe","1408 - 1461",NA,53,"UK:Great Britain",1,0
"GLWN-P7M",NA,"Thomasine De Arden","1412 - 1430",NA,19,"UK:Great Britain",1,2
"G8NP-G9X",NA,"Sir Richard Oswald","1400 - 1425",NA,25,"UK:Great Britain",1,0
"L179-2RD",NA,"Sir John Norreys","1400 - 1466",NA,66,"UK:Great Britain",7,1
"G9V5-FL1",NA,"Lady Alice Merbrooke","1405 - 1450",NA,45,"UK:Great Britain",4,2
"L2K4-NH7",NA,"Sir Francis Empson","1390 - 1495",NA,105,"UK:Great Britain",2,0
"G69W-FZ9",NA,"Margaret Burdon","1392 - 1421",NA,29,"UK:Great Britain",2,2
"KT7Q-1T4","Q7329662","Sir Richard de Vernon, III, Knight","1383 - 1451","https://en.wikipedia.org/wiki/Richard_Vernon_(speaker)",68,"UK:Great Britain",10,2
"GXXK-VY2",NA,"Benedicta de Ludlow","1392 - 1444",NA,52,"UK:Great Britain",10,4
"L8BC-ZR5",NA,"Lady Elizabeth Millicent Beckering x","1345 - 1419",NA,74,"UK:Great Britain",7,1
"LZV6-N1D","Q6851550","Sir Miles Stapleton II","1316 - 1364","https://en.wikipedia.org/wiki/Miles_Stapleton_of_Bedale",48,"UK:Great Britain",6,6
"LTXV-DGS",NA,"Joan Ingham","1314 - 1377",NA,63,"UK:Great Britain",5,3
"KLQW-DYM",NA,"William Staverton","1360 - 1401",NA,41,"UK:Great Britain",2,0
"KLQW-6S9",NA,"Elizabeth Cyfrewast","1369 - 1419",NA,50,"UK:Great Britain",2,0
"KLQW-KKV",NA,"John D'Abridgecourt","1379 - 1418",NA,39,"UK:Great Britain",4,0
"G66Y-NK7",NA,"Elizabeth Stafferton","1405 - Unknown",NA,NA,"UK:Great Britain",1,0
"GZT9-Q4N",NA,"Sir John Warde","1339 - Unknown",NA,75,"UK:Great Britain",2,0
"GHZ1-PFH",NA,"Katherine Hamerton","1355 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDCP-5FC",NA,"Thomas Markenfield","1380 - 1415",NA,35,"UK:Great Britain",10,0
"LDYP-HCW",NA,"Beatrice Sothill","1375 - 1430",NA,55,"UK:Great Britain",10,4
"L71S-XK9",NA,"Sir. John Halsham","1357 - 1415",NA,58,"UK:Great Britain",6,0
"L8BX-ZHN",NA,"Sir Thomas de Mowbray 1st Duke of Norfolk","1366 - 1399",NA,33,"UK:Great Britain",5,4
"94VG-S6Q",NA,"Hugh de Venables","1330 - 1382",NA,52,"UK:Great Britain",8,13
"L85S-Z8Z",NA,"Margery Cotton","1335 - 1398",NA,63,"UK:Great Britain",8,4
"LYD3-3C6",NA,"William De Mainwaring IV of chester","1316 - 1365",NA,49,"UK:Great Britain",14,7
"KN4F-HR7",NA,"Elizabeth De Leicester","1318 - 1406",NA,88,"UK:Great Britain",13,5
"G99B-3J1",NA,"Sir John Owen Poultney Knight","1385 - 1467",NA,82,"UK:Great Britain",5,0
"GQN9-MDD",NA,"Margaret Le Walsh","1392 - Unknown",NA,NA,"UK:Great Britain",5,0
"L6K2-VK1",NA,"Elizabeth de Carew","1372 - 1410",NA,38,"UK:Great Britain",5,1
"LHW6-FV7","Q312592","Robert II Stewart King of Scotland","1316 - 1390","https://en.wikipedia.org/wiki/Robert_II_of_Scotland",74,"UK:Great Britain",14,0
"L89H-F4Y","Q1987004","Elizabeth Mure of Rowallan","1320 - 1354","https://en.wikipedia.org/wiki/Elizabeth_Mure",34,"UK:Great Britain",10,2
"LYKD-NJ8",NA,"Sir John Howard","1366 - 1437",NA,71,"UK:Great Britain",6,4
"999G-TNZ",NA,"Lady Alice Tendering","1365 - 1426",NA,61,"UK:Great Britain",2,0
"ML94-3X5",NA,"John de Stourton","1334 - 1380",NA,46,"UK:Great Britain",9,3
"GGL3-8LL",NA,"Alice","1350 - 1407",NA,57,"UK:Great Britain",8,0
"LB31-RMJ","Q6265670","John Welles 5th Baron Welles","1352 - 1421","https://en.wikipedia.org/wiki/John_Welles,_5th_Baron_Welles",69,"UK:Great Britain",3,6
"LB31-5XF",NA,"Eleanor de Mowbray","Unknown - Unknown",NA,56,"UK:Great Britain",3,4
"G2PR-9ZS",NA,"Thomas Melton","1367 - Unknown",NA,NA,NA,2,1
"LZVQ-RPP",NA,"Lady Margaret Clifford","1367 - 1442",NA,75,"UK:Great Britain",2,10
"LDFS-PFT",NA,"William Molyneux I, Lord Of Sefton","1310 - 1372",NA,62,"UK:Great Britain",8,5
"LY97-93H",NA,"Joan Elall","1314 - 1372",NA,58,"UK:Great Britain",8,0
"9HJS-3GW",NA,"Robert de Holand IV","1311 - 1373",NA,62,"UK:Great Britain",4,8
"K2X6-LWM",NA,"Margery Heaton","1314 - Unknown",NA,NA,"UK:Great Britain",4,1
"GCQS-D6M",NA,"Robert de Urswick","1302 - 1401",NA,99,"UK:Great Britain",1,0
"GGZ9-SBV",NA,"Robert de Hertforth","1325 - 1366",NA,41,"UK:Great Britain",1,0
"9SF7-L86",NA,"Ralph Greystoke","1353 - 1418",NA,64,"UK:Great Britain",4,4
"LB8Q-8L3",NA,"Katherine de Clifford","1353 - 1413",NA,59,"UK:Great Britain",4,10
"LB23-CHV",NA,"John Greystoke","1390 - 1436",NA,46,"UK:Great Britain",8,3
"MMRJ-5SN",NA,"Lady Elizabeth de Ferrers","Unknown - 1460",NA,NA,"UK:Great Britain",12,6
"LZJQ-WDD",NA,"Simon le Fleming","1327 - 1370",NA,43,"Ireland",4,1
"G661-K5D",NA,"Cicely Champernon","1330 - 1363",NA,33,"UK:Great Britain",4,5
"LCT5-W7W",NA,"Lord John Massey","1344 - 1403",NA,59,"UK:Great Britain",14,4
"L8RQ-B5J",NA,"Alice Worsley","1349 - 1427",NA,78,"UK:Great Britain",14,1
"LD91-3K9",NA,"Sir Richard FitzAlan 11th Earl of Arundel","1346 - 1397",NA,51,"UK:Great Britain",6,4
"L8BX-895",NA,"Elizabeth de Bohun","1350 - 1385",NA,35,"UK:Great Britain",7,1
"GKWX-T83",NA,"Sir William de Montfort","1374 - 1452",NA,77,"UK:Great Britain",15,4
"G7BT-PFZ","Q99083523","John de La Bere","1295 - 1366",NA,71,"UK:Great Britain",7,1
"LBG3-1SF",NA,"Agnes de Turberville","1300 - 1360",NA,60,"UK:Great Britain",7,4
"LRM8-WJY",NA,"William Tunstall IV","1307 - 1359",NA,52,"UK:Great Britain",1,1
"GZTT-351",NA,"Amabilla","1318 - Unknown",NA,NA,NA,1,0
"G2P2-5G3",NA,"Sir John II Harington of Farleton","1300 - 1359",NA,59,"UK:Great Britain",3,3
"LJJ4-CL3",NA,"Katherine Banastre","1313 - 1359",NA,46,"UK:Great Britain",3,0
"GGS4-69F",NA,"William English","1310 - 1369",NA,59,"UK:Great Britain",1,0
"GGGS-2LD",NA,"Margaret le Brun","1318 - 1396",NA,78,"UK:Great Britain",4,0
"9W69-28F",NA,"Hugh FitzHugh","1338 - 1368",NA,30,"UK:Great Britain",7,1
"LYLB-RH1",NA,"Joan Scrope","1336 - 1386",NA,50,NA,6,7
"2Z98-FBR",NA,"Sir Robert Grey","1345 - 1367",NA,22,"UK:Great Britain",1,4
"9W67-XYT",NA,"Lora St Quintin","1342 - 1369",NA,27,NA,2,3
"LL7P-95J",NA,"Robert de Willoughby IV","1343 - 1396",NA,53,"UK:Great Britain",7,1
"L2CP-KKN",NA,"Elizabeth Latimer","1343 - 1395",NA,52,NA,3,0
"MBL5-9Y3",NA,"Sir Roger le Strange 5th Lord Strange of Knockin","1327 - 1382",NA,55,"UK:Great Britain",6,0
"9HXR-6BT",NA,"Aleyne FitzAlan","1323 - 1385",NA,62,"UK:Great Britain",6,8
"LL7C-Z9P",NA,"John Neville","1337 - 1388",NA,51,"UK:Great Britain",10,11
"LWJ4-SFV",NA,"Maud de Percy","1335 - 1379",NA,44,"UK:Great Britain",7,9
"29Y9-CR1",NA,"Sir Richard Talbot","1361 - 1396",NA,35,"UK:Great Britain",8,2
"LBXX-7YN",NA,"Ankaret le Strange","1361 - 1413",NA,52,"UK:Great Britain",8,1
"LHGQ-7LQ",NA,"Elizabeth de Burghersh","1342 - 1409",NA,67,"UK:Great Britain",15,8
"9SZ7-HF9",NA,"Alan de Heaton Lord of Ellingham","1315 - 1387",NA,72,"UK:Great Britain",5,6
"LHZH-7ZK",NA,"Lady Constance De Leybourne","1320 - 1349",NA,29,"UK:Great Britain",5,1
"LYHC-47Z",NA,"Elizabeth Pert","1380 - Unknown",NA,49,"UK:Great Britain",8,1
"M1SJ-5CX",NA,"Sir William Eure","1387 - 1465",NA,78,"UK:Great Britain",10,4
"LH73-5TK",NA,"Maude FitzHugh","1394 - 1467",NA,73,"UK:Great Britain",10,5
"L5TR-94M",NA,"William Babington","1369 - 1455",NA,86,"UK:Great Britain",10,8
"G717-1XJ",NA,"Margery Martell","1367 - 1442",NA,75,"UK:Great Britain",10,0
"GHJQ-6L9",NA,"Adam de Harding","1349 - 1414",NA,65,NA,4,0
"L1JL-D81",NA,"Lucia","1345 - 1379",NA,34,"UK:Great Britain",4,0
"GVFQ-BKH",NA,"Roger De Cam","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVF7-MRF",NA,"Jane De Cam","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"GK2D-4N6",NA,"Philip O’Sullivan Mór","1333 - 1393",NA,60,"Ireland",2,0
"GSLF-7JK",NA,"Honora McCarthy","1335 - Unknown",NA,NA,"Ireland",2,0
"LT84-FN5",NA,"Donal Caomh, ""the Handsome"", Mac Carthy Reagh, Prince of Carbery","1295 - 1320",NA,25,"Ireland",2,0
"LH1P-SKJ",NA,"carew","1297 - Unknown",NA,NA,"Ireland",2,0
"G4YV-PRY",NA,"John fitzMaurice fitzNicholas 5th Baron of Kerry and Lixnaw","1308 - 1378",NA,70,"Ireland",3,3
"G4YV-PTQ",NA,"Honor O'Brien","1325 - Unknown",NA,NA,"Ireland",1,1
"LH8W-6C8",NA,"Dermot MacCarthy 1st Lord of Muskerry","1310 - 1368",NA,58,"Ireland",4,7
"LDSC-K3S",NA,"Ellen Butler","1312 - Unknown",NA,NA,"Ireland",4,0
"G2P9-18L","Q16200495","Sir Maurice FitzThomas FitzGerald 4th Earl of Kildare, Justiciar of Ireland","1318 - 1390","https://en.wikipedia.org/wiki/Maurice_FitzGerald,_4th_Earl_of_Kildare",72,"Ireland",4,3
"LCC4-T86",NA,"Roland FitzOliver","1330 - 1383",NA,54,"Ireland",1,0
"LK5F-FF7",NA,"Sir Nicholas Taaffe of Liscarton Castle","1350 - Unknown",NA,NA,"Ireland",1,0
"GD6C-Z7L",NA,"Mrs. Sir Nicholas Taaffe of Liscarton Castle","1354 - Unknown",NA,NA,"Ireland",1,0
"G3GP-FWX",NA,"Sir William Barry","1372 - Unknown",NA,NA,NA,1,0
"K2VY-NWR",NA,"James Boteler 3rd Earl of Ormond","1362 - 1405",NA,43,"Ireland",12,8
"LBF2-RZZ",NA,"Anne Welles","1360 - 1397",NA,37,"UK:Great Britain",5,6
"G4MY-FCC",NA,"Gildas O'Reilly, Lord of East Breffny","1360 - Unknown",NA,NA,"UK:Northern Ireland",1,0
"G4MY-DJ9",NA,"Lady Bibiana O'Brien","1370 - 1395",NA,25,"Ireland",1,1
"G6P1-BZQ",NA,"Sir Tiege O Carrol Ó Cearbhaill King of Ely","1352 - 1407",NA,55,"Ireland",5,0
"G6P1-KRY",NA,"Joan Boteler","1360 - 1392",NA,31,"Ireland",5,8
"GHH9-84L",NA,"Art Mór MacMurrough-Kavanagh King of Leinster","1357 - 1417",NA,60,"Ireland",4,2
"L1NT-4V5",NA,"Lady Elizabeth Calf le Veel of Norragh","1365 - 1445",NA,80,"Ireland",6,0
"GMYD-F7J",NA,"Walter Macwilliam Burgh","1385 - 1435",NA,50,"Ireland",1,0
"G9HH-G33",NA,"Mrs Walter MacWilliam Burgh","Unknown - Unknown",NA,NA,NA,1,0
"K483-DR3",NA,"Teige O'Brien","1490 - Unknown",NA,NA,"Ireland",3,2
"L1FK-VF2",NA,"King Brian Sreamhach Ó Briain King of Thomond","1355 - 1400",NA,45,"Ireland",4,2
"LT84-8VY",NA,"Slaine MacNamara","1372 - 1460",NA,89,"Ireland",3,0
"GSKG-3KW",NA,"Benomom O'Kelly","1380 - Unknown",NA,NA,"Ireland",3,0
"L5TN-M8N",NA,"Murtogh OKelly","1360 - Unknown",NA,NA,"Ireland",1,0
"LHJ1-HL9",NA,"John Rochfort","1356 - Unknown",NA,NA,"Ireland",2,0
"LHJ1-HP7",NA,"Margery Berford","1360 - Unknown",NA,NA,"Ireland",2,0
"99W3-JKH",NA,"Philip Darcy","1352 - 1399",NA,46,"UK:Great Britain",7,3
"GN75-B1B",NA,"Elizabeth Grey","1356 - 1412",NA,56,"UK:Great Britain",7,3
"LZKW-ZS6",NA,"Sir Christopher de Berneval I, Knight","1370 - 1400",NA,30,"Ireland",3,1
"M19D-2ZG",NA,"Eleanor Rochford","1370 - 1398",NA,29,"Ireland",4,0
"LBVD-KR3",NA,"Lord John Drake","1362 - 1422",NA,60,"Ireland",1,0
"GDDY-9WQ",NA,"Mrs. Lord John Drake","1366 - Unknown",NA,NA,"Ireland",1,0
"KLYH-SGN",NA,"Sir James Fitzgerald Dillon","1342 - 1404",NA,62,"Ireland",2,7
"KLYH-SGK",NA,"Honora D'Arcy","1346 - 1405",NA,59,"Ireland",1,3
"KN14-48T",NA,"Sir James Birmingham Knight","1350 - Unknown",NA,NA,"UK:Great Britain",2,3
"LBK1-W36",NA,"Alice","1354 - 1392",NA,39,"UK:Great Britain",2,0
"LVJY-DMB",NA,"Sir Robert Preston 1st Baron of Gormaston","1330 - 1396",NA,66,"UK:Great Britain",2,1
"LVJY-CY9",NA,"Margeret de Bermingham","1340 - 1361",NA,21,"Ireland",2,0
"G74F-YWQ",NA,"Sir William de Loundres Baron Of Naas","1330 - Unknown",NA,NA,"Ireland",4,0
"LR7F-MZV",NA,"Lady Alice Leynes of Kildare","1332 - Unknown",NA,NA,"Ireland",4,0
"LVZK-X1R",NA,"John Haydock","1322 - 1387",NA,65,"UK:Great Britain",5,1
"LHH7-33M",NA,"Lady Joanna Dutton","1335 - 1390",NA,55,"UK:Great Britain",4,8
"GGQW-C55",NA,"Sir William de Houghton","1369 - 1415",NA,46,"UK:Great Britain",3,8
"G28F-KQ5",NA,"Alicia","1370 - Unknown",NA,NA,"UK:Great Britain",3,0
"LHB2-5SZ",NA,"JOHN (ROGER) (ROBERT) HOLYWOOD","Unknown - Unknown",NA,NA,NA,1,0
"LHB2-5SX",NA,"MRS. JOHN (ROGER) (ROBERT) HOLYWOOD","Unknown - Unknown",NA,NA,NA,1,0
"LHVB-WKS",NA,"Sir Richard Plunket","1339 - 1388",NA,49,"Ireland",3,1
"LHVB-W2C",NA,"Margaret Plunkett","1339 - Unknown",NA,NA,"Ireland",2,0
"LT83-VS1",NA,"Sir Lucas Cusack , Baron of Killeen","1333 - 1388",NA,55,"UK:Scotland:Orkney Islands:Mainland",1,6
"MVM5-JMZ",NA,"Mathilde Fleming","1352 - Unknown",NA,35,"Ireland",1,3
"LB5N-QWW",NA,"Sir William la Zouche","1321 - 1382",NA,60,"UK:Great Britain",6,4
"LC1B-WFM",NA,"Elizabeth de Ros","1320 - 1380",NA,60,"UK:Great Britain",6,4
"GD3N-J8T",NA,"William Crosse","1351 - 1377",NA,26,"UK:Great Britain",1,0
"L78R-RNM","Q7789610","Thomas Fitzmaurice FitzGerald 2nd Baron Desmond","1261 - 1298","https://en.wikipedia.org/wiki/Thomas_FitzGerald,_2nd_Baron_Desmond",37,"Ireland",3,1
"G7QV-NXK",NA,"Margaret De Berkeley","1274 - 1320",NA,46,NA,5,5
