"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"LX7M-RR6",NA,"Giles Daubeney","1335 - 1386",NA,51,NA,8,3
"LZNN-2G9",NA,"Lady Alainore de Willington","1337 - 1400",NA,63,"UK:Great Britain",8,4
"LBX5-XTF",NA,"Thomas Giffard","1408 - 1469",NA,60,"UK:Great Britain",2,3
"LB7D-31C",NA,"Eleanor de Vaux","1405 - 1478",NA,73,"UK:Great Britain",2,5
"GLJ1-M47",NA,"William Winslow","1406 - 1463",NA,57,"UK:Great Britain",5,0
"M28L-XRJ",NA,"Agnes Throgmorton","1398 - Unknown",NA,NA,NA,5,0
"GLFH-2WH",NA,"Thomas Barnes","1360 - 1440",NA,80,"UK:Great Britain",2,1
"G2XJ-GK6",NA,"Catherine Stoner","1375 - 1442",NA,67,"UK:Great Britain",2,0
"G6TB-ZVG",NA,"Sir Thomas Jermyn II","1403 - 1480",NA,77,"UK:Great Britain",1,0
"G6TB-41G",NA,"Lady Margaret Leyman","1405 - Unknown",NA,NA,"UK:Great Britain",1,0
"LVKQ-NSL",NA,"Hugh Fiske","1370 - 1435",NA,65,"UK:Great Britain",3,3
"G8CY-FDH",NA,"Katherine Burgess","1378 - 1399",NA,21,"UK:Great Britain",3,0
"G9B1-HJ1",NA,"George Godbold","1401 - 1450",NA,49,"UK:Great Britain",3,0
"GV9W-D5J",NA,"Elizabeth Sheldrake","1401 - 1430",NA,30,"UK:Great Britain",3,0
"G9Y7-74G",NA,"John Storye","1400 - 1460",NA,60,"UK:Great Britain",1,0
"G9Y7-Z7D",NA,"Jane","1400 - Unknown",NA,NA,"UK:Great Britain",1,0
"G4XW-5RS",NA,"Sir John Babington High Sheriff of Derbyshire, Baron of Kingston","1423 - 1485",NA,62,"UK:Great Britain",13,5
"LVN8-WWY",NA,"Lady Isabel De Bradbourne","1427 - 1486",NA,59,"UK:Great Britain",18,6
"GSC8-DTZ",NA,"Thomas Leete","1423 - 1454",NA,31,"UK:Great Britain",1,0
"LRCW-7GK",NA,"Isabella Everston","1426 - 1444",NA,19,"UK:Great Britain",1,0
"LZ83-3HN",NA,"Sir Thomas de Huntington III","1435 - 1498",NA,63,"UK:Great Britain",7,0
"MJTV-ZCM",NA,"Margaret Tyrell","1438 - 1492",NA,54,"UK:Great Britain",7,0
"MH1F-XWM",NA,"Sir Thomas Brewse","1406 - 1482",NA,76,"UK:Great Britain",15,2
"LTH9-V63",NA,"Joan Calthorpe","1411 - 1456",NA,45,"UK:Great Britain",8,6
"GW5W-12V",NA,"William Calthorpe","1367 - 1420",NA,53,"UK:Great Britain",6,4
"GDXQ-YN8",NA,"Alianore Mautby","1360 - 1398",NA,38,"UK:Great Britain",3,0
"GG6C-ZZD",NA,"Sir John Wythe Withe","1370 - 1387",NA,17,"UK:Great Britain",1,0
"GN3X-J7T",NA,"Sibilla St Omer","1374 - 1420",NA,46,"UK:Great Britain",4,0
"LRJ3-LMZ","Q18880250","Roger de Pilkington III","1325 - 1407","https://en.wikipedia.org/wiki/Roger_Pilkington_(MP)",82,"UK:Great Britain",5,6
"9CQ1-KHL",NA,"Ann Savage","1328 - 1374",NA,46,"UK:Great Britain",3,0
"L56L-CDN",NA,"Sir John de Pilkington Snr","1363 - 1421",NA,58,"UK:Great Britain",10,2
"MS3S-BBC",NA,"Margaret de Verdun 2nd Baroness de Verdun","1351 - 1436",NA,85,"UK:Great Britain",11,0
"GLR6-WL6",NA,"Unk Walwyn","Unknown - Unknown",NA,NA,NA,1,0
"LCVF-9L1",NA,"John de Milbourne II","1350 - 1373",NA,23,"UK:Great Britain",1,0
"LCVF-9LK",NA,"Isolt De Beauchamp","1356 - 1381",NA,25,"UK:Great Britain",1,4
"G39D-SX3",NA,"John de Eylesford II","1355 - 1395",NA,40,"UK:Great Britain",2,0
"979W-K8X",NA,"Christiana Furnival","1356 - 1443",NA,87,"UK:Great Britain",1,0
"G85V-KCM",NA,"Walter Devereux","1365 - 1402",NA,37,"UK:Great Britain",8,3
"MJZ6-L53",NA,"Thomas Bromwich","1341 - 1438",NA,97,"UK:Great Britain",11,2
"MM3K-F8Z",NA,"Elynor Pryce","1346 - Unknown",NA,NA,"UK:Great Britain",8,0
"LZV6-N1D","Q6851550","Sir Miles Stapleton II","1316 - 1364","https://en.wikipedia.org/wiki/Miles_Stapleton_of_Bedale",48,"UK:Great Britain",6,6
"LTXV-DGS",NA,"Joan Ingham","1314 - 1377",NA,63,"UK:Great Britain",5,3
"LVMF-2NB",NA,"Gilbert Munning","1360 - 1459",NA,99,"France",2,0
"LH86-B44",NA,"Charlotte of Poitiers","1364 - Unknown",NA,98,"France",2,0
"L24W-B54",NA,"Robert Charles","1340 - 1401",NA,61,"UK:Great Britain",2,1
"L24W-19Y",NA,"Anne of Suffolk","1350 - 1401",NA,51,"UK:Great Britain",2,0
"LVJT-4LH",NA,"Sir Ralph Ramsay Sheriff of Suffolk","1370 - 1464",NA,94,"UK:Great Britain",3,0
"G7ML-XWQ",NA,"Alice de Walsingham","1374 - 1426",NA,52,"UK:Great Britain",3,3
"LDY6-MRP",NA,"Thomas Pye","1375 - 1465",NA,90,"UK:Great Britain",1,1
"G9CD-YFV",NA,"Jane de Bromwich","1375 - 1465",NA,90,"UK:Great Britain",2,3
"GXMD-MJ3","Q6257160","Sir John de Scudamore, Knight","1375 - 1434","https://en.wikipedia.org/wiki/John_Scudamore_(landowner)",59,"UK:Great Britain",11,2
"L23N-T1B",NA,"Alys ferch Owain Glyndwr","1377 - 1447",NA,70,"UK:Great Britain",10,9
"GVDR-B2H",NA,"RICHARD Whittington","1445 - Unknown",NA,NA,"UK:Great Britain",1,0
"L5F8-V3L",NA,"Lord William Tracy The Elder Sherriff","1400 - 1460",NA,60,"UK:Great Britain",6,4
"L5F8-K5C",NA,"Margaret Pauncefort","1405 - 1460",NA,55,"UK:Great Britain",6,3
"MWXM-5N7",NA,"Thomas Baldington","1394 - 1435",NA,41,"UK:Great Britain",2,2
"G43T-RKC",NA,"Wry Alden","1460 - 1510",NA,50,"UK:Great Britain",1,0
"G3CB-DMT",NA,"Ruth Carlon","1460 - 1540",NA,80,"UK:Great Britain",1,0
"MN9G-L8S",NA,"Sir William Bass","1455 - 1482",NA,28,"UK:Great Britain",1,0
"G92Y-PN9",NA,"Priscilla Mullins","1457 - 1482",NA,26,"UK:Great Britain",1,0
"GFMM-1DM",NA,"Robert Smythe","1464 - 1520",NA,56,"UK:Great Britain",1,0
"LVWC-ZCX",NA,"Catherine Thorpe","1464 - Unknown",NA,NA,"UK:Great Britain",5,0
"LC5W-4D1",NA,"Thomas Annesley","1430 - 1514",NA,84,"UK:Great Britain",2,4
"LZ6T-HXK",NA,"Agnes Clifton","1430 - Unknown",NA,NA,"UK:Great Britain",2,3
"G9F4-9R7",NA,"William English","1455 - 1483",NA,28,"UK:Great Britain",2,0
"G9F4-946",NA,"Alice Hutchinson","1460 - 1497",NA,37,"UK:Great Britain",2,3
"G4D5-H2H",NA,"William Fowke","1463 - 1494",NA,31,"UK:Great Britain",4,0
"L71N-1G1",NA,"Jane Streethay","1465 - 1520",NA,55,"UK:Great Britain",4,0
"MZ1V-RT1",NA,"John Whorwood","1461 - 1516",NA,55,"UK:Great Britain",3,0
"G99H-CXV",NA,"Margaret Fowke","1464 - 1490",NA,26,"UK:Great Britain",3,0
"GVSP-KWH",NA,"John Freeman","1442 - 1487",NA,45,"UK:Great Britain",2,1
"GD1K-L5V",NA,"Dorothy Isham","1473 - 1485",NA,12,"UK:Great Britain",2,3
"L6GW-V3N",NA,"Thomas Freebody","1460 - 1484",NA,24,"UK:Great Britain",1,0
"L6SQ-FMZ",NA,"Elizabeth Heard","1460 - 1502",NA,42,"UK:Great Britain",1,0
"GSB9-CJC",NA,"Sir William Stover","1450 - 1494",NA,44,"UK:Great Britain",1,0
"GSB9-DH6",NA,"Ellen Moriss","1450 - 1485",NA,35,"UK:Great Britain",1,0
"LDZN-CL1",NA,"Roger Evelyn","1472 - 1508",NA,36,"UK:Great Britain",5,2
"MK7R-HQ5",NA,"Alice Aylward","1478 - 1516",NA,38,"UK:Great Britain",5,0
"GNF7-SC3",NA,"David Vincent Aylward","1479 - 1565",NA,86,"UK:Great Britain",1,0
"GNFQ-TX8",NA,"Elizabeth Spencer Hodnot","1478 - 1569",NA,91,"UK:Great Britain",1,0
"LZDR-DTS",NA,"Maxwell William Sargent","1465 - 1504",NA,39,"UK:Great Britain",1,2
"LJGZ-1BJ",NA,"John MaKernes Mackerness","1460 - 1515",NA,55,"UK:Great Britain",10,0
"GKKB-LLM",NA,"Elizabeth Matthews","1455 - 1533",NA,78,"UK:Great Britain",23,1
"MGKB-GXQ",NA,"Roger Gifford","1463 - 1543",NA,80,"UK:Great Britain",17,7
"2WFL-Z7C",NA,"Mary Nanseglos","1466 - 1542",NA,76,"UK:Great Britain",17,4
"MVCG-CD3",NA,"John Masters","Unknown - 1558",NA,NA,NA,11,0
"LZDD-ZLZ",NA,"Elizabeth Payne","1492 - 1548",NA,56,"UK:Great Britain",6,6
"KLGW-13P",NA,"Thomas Hodsoll","1455 - 1537",NA,82,"UK:Great Britain",1,3
"GSTM-TMM",NA,"Mrs. Sophia Hodsoll","1453 - Unknown",NA,NA,"UK:Great Britain",1,0
"93QW-PMZ",NA,"Thomas Ap Gruffudd","1474 - Unknown",NA,NA,"UK:Great Britain",1,0
"L2B9-X5Z",NA,"Tristram Carfinkle","1480 - Unknown",NA,NA,"UK:Great Britain",1,0
"LT6K-DLL",NA,"Elizabeth Rose","1481 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFKH-H9C",NA,"James Madison","1450 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2G4-C7J",NA,"Jane","1465 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDW2-XN8",NA,"George McMinn","1480 - 1540",NA,60,"UK:Great Britain",1,0
"GDW2-FVV",NA,"Mary Shaw","1480 - Unknown",NA,NA,"UK:Great Britain",1,0
"LZXZ-1PW",NA,"John Prince","1475 - 1551",NA,76,"UK:Great Britain",6,6
"G37B-3GH",NA,"Juliana Dodington","1477 - 1510",NA,33,"UK:Great Britain",6,2
"GFGY-6H5",NA,"Sir Henry Sadlier II","1480 - 1545",NA,65,"UK:Great Britain",3,0
"G8ZV-9D3",NA,"Margaret Cromwell","1485 - 1517",NA,32,"UK:Great Britain",3,0
"KZJ5-4ZC",NA,"Sir John Crichton of Innernytie, latterly Sthrathurd","1485 - 1542",NA,57,"UK:Great Britain",2,5
"GKK4-4XN",NA,"Elizabeth Lyon","1490 - 1550",NA,60,"UK:Great Britain",2,0
"G4BP-JLT",NA,"Thomas Ruggles","1410 - 1490",NA,80,"UK:Great Britain",1,1
"GMNJ-VWR",NA,"Olive Powers","1414 - Unknown",NA,NA,"UK:Great Britain",1,0
"G27C-6TH",NA,"Howlett","Unknown - Unknown",NA,NA,NA,1,0
"LBH1-2Z5",NA,"Sir John Wingfield","1430 - 1481",NA,51,"UK:Great Britain",15,15
"LDVY-CSD",NA,"Elizabeth FitzLewis","1436 - 1500",NA,64,"UK:Great Britain",15,0
"MGRC-FLR",NA,"Thomas Hansard","1439 - Unknown",NA,NA,"UK:Great Britain",3,7
"G3TX-KCP",NA,"Thomasine DeBrewse","1460 - 1496",NA,36,"UK:Great Britain",4,1
"GD6D-NZ4",NA,"Lord Henry Lovell of Harting, Sussex","1450 - 1501",NA,51,"UK:Great Britain",3,0
"LH23-JFP",NA,"Lady Constance Hussey","1460 - 1525",NA,65,"UK:Great Britain",3,0
"L1RM-XQ7",NA,"Thomas Thorne Esq","1422 - 1452",NA,30,"UK:Great Britain",3,1
"L51H-4NL",NA,"Mary Corbet","1426 - 1471",NA,45,"UK:Great Britain",3,0
"L7GT-GYQ",NA,"John Bourgoyne","1392 - 1435",NA,43,"UK:Great Britain",5,2
"LC6L-N5S",NA,"Joan de Peyton","1395 - 1452",NA,57,"UK:Great Britain",5,5
"GQ52-ZWF",NA,"Sir John Tay","1401 - 1470",NA,69,"UK:Great Britain",2,0
"G3H9-4P8",NA,"Lady Mary Margerie Smith","1405 - 1432",NA,27,"UK:Great Britain",1,0
"KLQW-DYM",NA,"William Staverton","1360 - 1401",NA,41,"UK:Great Britain",2,0
"KLQW-6S9",NA,"Elizabeth Cyfrewast","1369 - 1419",NA,50,"UK:Great Britain",2,0
"KLQW-KKV",NA,"John D'Abridgecourt","1379 - 1418",NA,39,"UK:Great Britain",4,0
"G66Y-NK7",NA,"Elizabeth Stafferton","1405 - Unknown",NA,NA,"UK:Great Britain",1,0
"LHFT-DKZ",NA,"William de Freville","1398 - 1460",NA,62,"UK:Great Britain",1,1
"L1LK-77Q",NA,"Anne Wolverstone","1403 - 1420",NA,18,"UK:Great Britain",1,1
"LCYS-R6H",NA,"Thomas Knightley de Charleton","Unknown - 1460",NA,65,"UK:Great Britain",2,0
"L82J-LZP",NA,"Cecily Fraunceys","1396 - 1430",NA,34,"UK:Great Britain",2,0
"G228-XSQ",NA,"John de Peyton","1392 - 1416",NA,24,"UK:Great Britain",3,5
"LHBG-2VJ",NA,"Grace Burgoyne","1392 - 1439",NA,47,"UK:Great Britain",5,2
"GWSJ-H51",NA,"John Bernard","1394 - 1452",NA,58,"UK:Great Britain",7,1
"GWSJ-TR8",NA,"Ellen Mallory","1380 - 1440",NA,60,"UK:Great Britain",6,1
"LT5Z-98Z",NA,"Sir Richard Baskerville , Baron of Eardisley","1373 - 1394",NA,21,"UK:Great Britain",1,2
"L2J7-F52",NA,"Joan Everingham","1363 - 1390",NA,27,"UK:Great Britain",6,6
"KHS2-HJ5",NA,"Sir John De Brugge","1368 - 1436",NA,68,"UK:Great Britain",7,5
"GNPM-Z75",NA,"Joan Pyne","1365 - 1456",NA,91,"UK:Great Britain",4,1
"GD1R-XJ4",NA,"John Blackett","1345 - 1418",NA,73,"UK:Great Britain",2,2
"LB5M-MMV",NA,"Margaret de Hastings","1353 - 1407",NA,54,"UK:Great Britain",6,6
"LH1W-R4Z",NA,"Thomas Beaupenny","1354 - 1410",NA,56,"UK:Great Britain",3,1
"GNF2-HD1",NA,"Margaret de la Mere","1355 - 1409",NA,54,"UK:Great Britain",2,0
"GLBB-SDN",NA,"Gilbert de la Haye","1395 - 1436",NA,41,"UK:Great Britain",4,1
"GJJ1-5VZ",NA,"Alicia Hay","1395 - 1484",NA,89,"UK:Great Britain",3,9
"GF48-PLR",NA,"James Douglas 7th Earl of Douglas","1371 - 1443",NA,72,"UK:Great Britain",8,9
"K6HS-Q5N",NA,"Beatrice Sinclair Countess of Douglas","1398 - Unknown",NA,65,"UK:Great Britain",8,5
"G7C6-SCF",NA,"Michael Le Petit","1342 - 1385",NA,43,"UK:Great Britain",3,0
"GJZJ-617",NA,"Amicia Bloyou","1345 - 1393",NA,48,"UK:Great Britain",3,0
"G2TS-75J",NA,"Sir John DeBohun I","1301 - 1367",NA,66,"UK:Great Britain",4,0
"L8BX-ZHN",NA,"Sir Thomas de Mowbray 1st Duke of Norfolk","1366 - 1399",NA,33,"UK:Great Britain",5,4
"LTLK-XPQ",NA,"John Tibetot","1370 - 1443",NA,73,"UK:Great Britain",4,2
"LH7K-6XT",NA,"Joyce Cherleton","1403 - 1446",NA,42,"UK:Great Britain",4,1
"LTN4-LXW",NA,"Sir Thomas Willoughby","1385 - 1440",NA,55,"UK:Great Britain",2,4
"27SZ-5ZZ",NA,"Joan Arundel","1407 - Unknown",NA,32,"UK:Great Britain",2,3
"LTP8-N3M",NA,"Thomas Strangways","1395 - Unknown",NA,46,NA,6,0
"L5XM-BHZ",NA,"Catherine Neville","1400 - 1483",NA,83,"UK:Great Britain",7,13
"LZDQ-MTT",NA,"Lady Agnes de Dunbar","1335 - 1378",NA,43,"UK:Great Britain",10,8
"GQ1H-C87",NA,"Sir Walter Lucy","1387 - 1444",NA,57,"UK:Great Britain",4,1
"GL4H-QV3",NA,"Eleanor Archdeacon","1383 - 1447",NA,64,"UK:Great Britain",4,5
"LLCS-YPT",NA,"John Drakes","1367 - 1410",NA,43,"UK:Great Britain",2,5
"29Q1-PWR",NA,"Margaret Barley","1380 - 1399",NA,20,"UK:Great Britain",3,1
"M727-CN7",NA,"Robert Rokeley","1375 - 1400",NA,26,"UK:Great Britain",1,0
"LT7Z-8K1",NA,"Katherine Mirfeld","1370 - 1400",NA,31,"UK:Great Britain",1,0
"GNR4-RFJ",NA,"John de Lacy","1348 - Unknown",NA,NA,"UK:Great Britain",1,0
"GK1H-4XR",NA,"Isabel","1354 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQQ2-F5G",NA,"Robert Molyneux","1360 - Unknown",NA,64,"UK:Great Britain",2,0
"LVLK-BX6",NA,"Alice Norreys","1380 - 1408",NA,28,"UK:Great Britain",2,0
"G8TZ-CJB",NA,"Sir Robert Brewse","1370 - Unknown",NA,54,"UK:Great Britain",3,2
"LD87-297",NA,"Ela Stapleton","1383 - 1456",NA,73,NA,3,2
"LY9D-C11",NA,"Anne Montague","1384 - 1457",NA,73,"UK:Great Britain",9,3
"LK7H-QZ9",NA,"Reynold Grey II","1362 - 1440",NA,78,"UK:Great Britain",13,6
"MKLB-8TF",NA,"Joan Astley","1366 - 1448",NA,82,"UK:Great Britain",7,1
"L6JG-G12",NA,"Sir William Hughes","1391 - 1451",NA,60,"UK:Great Britain",4,0
"LHYM-QH2",NA,"Katherine Lumley","1396 - 1461",NA,65,"UK:Great Britain",6,6
"L8RL-9KS",NA,"Sir Edward de Grey 6th Baron Ferrers of Groby","1415 - 1457",NA,42,"UK:Great Britain",11,6
"LTVZ-WP5",NA,"Elizabeth De Ferrers","1418 - 1483",NA,65,"UK:Great Britain",11,2
"LK8M-QP6",NA,"Sir Richard Woodville, 1st Earl Rivers","1405 - 1469",NA,64,"UK:Great Britain",14,6
"LYCZ-561","Q448289","Jacquetta of Luxembourg, Duchess of Bedford and Countess Rivers","1415 - 1472","https://en.wikipedia.org/wiki/Jacquetta_of_Luxembourg",56,"France",14,9
"L5J8-8WJ",NA,"William Bonville","1423 - 1460",NA,37,"UK:Great Britain",1,3
"99DH-SX8",NA,"Elizabeth Harington","1423 - 1458",NA,35,"UK:Great Britain",1,0
"LZ6N-96R",NA,"Sir Robert Wingfield of Letherington","1403 - Unknown",NA,51,"UK:Great Britain",12,3
"LZ83-G1Y",NA,"Elizabeth Goushill","1404 - 1466",NA,62,"UK:Great Britain",12,2
"G7D7-YPD",NA,"Hugh Pakenham ,Sheriff Of Wiltshire","1410 - 1478",NA,68,"UK:Great Britain",4,0
"KPSS-NW7",NA,"Constance de la Hay","1409 - 1485",NA,76,"UK:Great Britain",4,0
"G89D-RZS",NA,"John Bramshot","1425 - 1468",NA,43,"UK:Great Britain",2,1
"L584-8J9",NA,"Katherine Pelham","1429 - Unknown",NA,NA,"UK:Great Britain",4,5
"LZQR-QWV",NA,"Sir John Pelham","1355 - 1429",NA,74,"UK:Great Britain",1,2
"GNLW-Z5H",NA,"Alice Crownall","1357 - Unknown",NA,NA,"UK:Great Britain",1,0
"GNPJ-721",NA,"William de Courcy","1355 - 1399",NA,44,"Ireland",1,0
"GJT9-LPR",NA,"Margaret Paynel","1365 - Unknown",NA,NA,"Ireland",1,1
"LHW6-FV7","Q312592","Robert II Stewart King of Scotland","1316 - 1390","https://en.wikipedia.org/wiki/Robert_II_of_Scotland",74,"UK:Great Britain",14,0
"L89H-F4Y","Q1987004","Elizabeth Mure of Rowallan","1320 - 1354","https://en.wikipedia.org/wiki/Elizabeth_Mure",34,"UK:Great Britain",10,2
"GK2B-SNY",NA,"John de Graham of Dundaff","1244 - 1298",NA,53,"UK:Great Britain",2,0
"G8D1-GN6",NA,"Marjory Halliday","1270 - 1298",NA,28,"UK:Great Britain",2,1
"LCPJ-DGJ",NA,"John Fraser","1290 - 1370",NA,80,"UK:Great Britain",1,4
"GLK2-F71",NA,"Mary Bisset","Unknown - 1370",NA,NA,"UK:Great Britain",1,1
"LX91-18V",NA,"Johanna Gifford","1346 - 1400",NA,54,"UK:Great Britain",8,4
"LDQR-M69",NA,"Robert Stewart 1st Duke of Albany","1340 - 1420",NA,80,"UK:Great Britain",10,9
"M81W-4BC",NA,"Margaret Graham Countess of Menteith","1334 - 1380",NA,46,"UK:Great Britain",6,5
"LCVS-T3N",NA,"Juliana le Rous","1358 - 1422",NA,64,"UK:Great Britain",4,1
"GXT9-6T3",NA,"Richard Leveson","1362 - 1409",NA,47,"UK:Great Britain",2,0
"GXT9-6TS",NA,"Joanna DeRushall","1382 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJB1-S7Z",NA,"Wyllenhall","Unknown - Unknown",NA,NA,NA,1,0
"MTFL-TZ6",NA,"Thomas Masters II","1417 - 1481",NA,64,"UK:Great Britain",2,0
"GZ5D-LC9",NA,"Denyse","1422 - Unknown",NA,NA,NA,2,0
"GQTM-LZ2",NA,"Sir John Giffard","1343 - 1400",NA,57,"UK:Great Britain",4,2
"GKVH-FS2",NA,"Sir Reginald Cobham 3rd Baron Cobham","1382 - 1446",NA,64,"UK:Great Britain",4,1
"G83T-ZH9",NA,"Eleanor Culpeper","1383 - 1422",NA,39,NA,4,1
"LDFS-PFT",NA,"William Molyneux I, Lord Of Sefton","1310 - 1372",NA,62,"UK:Great Britain",8,5
"LY97-93H",NA,"Joan Elall","1314 - 1372",NA,58,"UK:Great Britain",8,0
"9HJS-3GW",NA,"Robert de Holand IV","1311 - 1373",NA,62,"UK:Great Britain",4,8
"K2X6-LWM",NA,"Margery Heaton","1314 - Unknown",NA,NA,"UK:Great Britain",4,1
"GCQS-D6M",NA,"Robert de Urswick","1302 - 1401",NA,99,"UK:Great Britain",1,0
"GGZ9-SBV",NA,"Robert de Hertforth","1325 - 1366",NA,41,"UK:Great Britain",1,0
"LDTM-WLJ",NA,"Nicholas Goushill","1316 - 1393",NA,77,"UK:Great Britain",3,0
"GVR1-LCK",NA,"Joan FitzRichard","1327 - 1362",NA,35,"UK:Great Britain",3,0
"LD91-3K9",NA,"Sir Richard FitzAlan 11th Earl of Arundel","1346 - 1397",NA,51,"UK:Great Britain",6,4
"L8BX-895",NA,"Elizabeth de Bohun","1350 - 1385",NA,35,"UK:Great Britain",7,1
"G46J-5BL",NA,"Sir John de Crophull","1322 - 1383",NA,61,"UK:Great Britain",9,0
"LVYF-643",NA,"Margery de Verdun","1310 - 1337",NA,27,"UK:Great Britain",9,3
"G7BT-PFZ","Q99083523","John de La Bere","1295 - 1366",NA,71,"UK:Great Britain",7,1
"LBG3-1SF",NA,"Agnes de Turberville","1300 - 1360",NA,60,"UK:Great Britain",7,4
"LL7P-95J",NA,"Robert de Willoughby IV","1343 - 1396",NA,53,"UK:Great Britain",7,1
"L2CP-KKN",NA,"Elizabeth Latimer","1343 - 1395",NA,52,NA,3,0
"MBL5-9Y3",NA,"Sir Roger le Strange 5th Lord Strange of Knockin","1327 - 1382",NA,55,"UK:Great Britain",6,0
"9HXR-6BT",NA,"Aleyne FitzAlan","1323 - 1385",NA,62,"UK:Great Britain",6,8
"LL7C-Z9P",NA,"John Neville","1337 - 1388",NA,51,"UK:Great Britain",10,11
"LWJ4-SFV",NA,"Maud de Percy","1335 - 1379",NA,44,"UK:Great Britain",7,9
"GWZX-F4D","Q193752","John of Gaunt","1340 - 1399","https://en.wikipedia.org/wiki/John_of_Gaunt",58,"Belgium",10,11
"9C7T-V6M",NA,"Katherine de Roet","1350 - 1403",NA,52,"Belgium",8,3
"99ZZ-F45",NA,"John de Montagu","1350 - 1400",NA,50,"UK:Great Britain",6,7
"MDJS-2LQ",NA,"Maud Francis","1362 - 1424",NA,62,"UK:Great Britain",5,4
"LBXV-7R4",NA,"Thomas de Holland 2nd Earl of Kent","1350 - 1397",NA,47,"UK:Great Britain",13,3
"KDQ8-MZ1",NA,"Alice FitzAlan","1350 - 1415",NA,65,"UK:Great Britain",15,4
"LYBX-SST",NA,"William de la Spine IV","1324 - 1415",NA,91,"UK:Great Britain",2,4
"MHF6-5VN",NA,"Alice de Bruley","1324 - 1425",NA,101,NA,2,2
"LY6K-XQC",NA,"John Holt","1324 - 1402",NA,78,"UK:Great Britain",3,0
"LYC2-DZ9",NA,"Alianore Durvassal","1325 - 1400",NA,75,"UK:Great Britain",3,2
"9QQS-CSF",NA,"Sir John Wydeville","1341 - 1401",NA,60,"UK:Great Britain",4,0
"GJM3-C9V",NA,"Isabel Godard","1345 - 1401",NA,56,"UK:Great Britain",1,0
"LKT1-42S",NA,"John Bedlisgate II","1364 - 1438",NA,74,"UK:Great Britain",2,1
"LRC8-ZBG",NA,"Joan de Beauchamp","1365 - 1394",NA,29,"UK:Great Britain",2,4
"LHTH-TSW",NA,"Elizabeth FitzRoger","1370 - 1414",NA,43,"UK:Great Britain",7,2
"MVWG-J1W",NA,"Pierre I de Luxembourg Comte de Brienne et de Saint-Pol","1390 - 1433",NA,43,"Italy",10,4
"LBLY-R7T",NA,"Marguerite de Baux Contesse de Brienne et de Saint Pol","1394 - 1469",NA,75,"Italy",10,1
"933B-V3S",NA,"Lord John Le Neveu Darcy I","1283 - 1347",NA,63,"UK:Great Britain",9,0
"LKDQ-87S",NA,"Joan de Burgh","1290 - 1359",NA,69,"UK:Northern Ireland",8,12
"L1W9-YZ5","Q923162","Sir Thomas de Beauchamp 11th Earl of Warwick","1313 - 1369","https://en.wikipedia.org/wiki/Thomas_Beauchamp,_11th_Earl_of_Warwick",56,"UK:Great Britain",18,4
"LBSJ-C5W","Q3813372","Katherine Mortimer","1313 - 1369","https://en.wikipedia.org/wiki/Katherine_Mortimer,_Countess_of_Warwick",56,"UK:Great Britain",17,14
"GD8X-TJW",NA,"John Bagot","1354 - Unknown",NA,NA,"UK:Great Britain",12,4
"GHTS-W3T",NA,"Beatrice Mallory","1358 - 1429",NA,71,"UK:Great Britain",8,9
"MF13-35Q",NA,"Henry Sinclair 2nd Earl of Orkney","1373 - 1422",NA,48,"UK:Scotland:Orkney Islands:Mainland",6,8
"LRPD-JTK",NA,"Egidia Jill Douglas Countess of Orkney","1387 - 1438",NA,52,"UK:Great Britain",6,1
"LCRH-JVC",NA,"William Ferrers 5th Barron Ferrers of Groby","1372 - 1445",NA,73,"UK:Great Britain",10,2
"G8CZ-LDJ",NA,"Philippa Clifford","1371 - 1405",NA,45,"UK:Great Britain",7,10
"LBGD-P8S",NA,"Sir John de Mowbray III","1340 - 1368",NA,27,"UK:Great Britain",6,2
"GCRF-516",NA,"Thomas de Doddington","1380 - 1428",NA,48,"UK:Great Britain",6,0
"LRMG-2R1",NA,"Beatrix Batchelder","1380 - 1429",NA,49,"UK:Great Britain",7,0
"99FT-DH5",NA,"Llywarch ap Bran Lord of Menai","1120 - Unknown",NA,NA,"UK:Wales:Anglesey",9,0
"LD5P-XZ2",NA,"Rhael Verch Ap Gronwy","1111 - 1150",NA,39,"UK:Great Britain",23,4
"LCV9-QHZ",NA,"Sir Thomas Savile","1381 - 1449",NA,68,"UK:Great Britain",5,8
"G836-G3Z",NA,"Margaret Pilkington","1383 - 1445",NA,62,"UK:Great Britain",12,9
"G9FX-63S",NA,"John Alexander Webb I","1405 - 1455",NA,50,"UK:Great Britain",4,1
"G6VF-82K",NA,"Johanna Hall","1405 - 1433",NA,28,"UK:Great Britain",4,3
"LY3T-S2V",NA,"Barnard Hutchinson Esquire","Unknown - 1362",NA,80,"UK:Great Britain",10,0
"LY3T-8HW",NA,"Mary Beatrice de Boyville","1308 - 1377",NA,69,"UK:Great Britain",10,1
"LR37-FT6",NA,"Elizabeth de Ros","1366 - 1424",NA,58,"UK:Great Britain",5,5
"LZJG-QHH",NA,"Robert Isham","1373 - 1424",NA,51,"UK:Great Britain",1,0
