"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"LBXV-7R4",NA,"Thomas de Holland 2nd Earl of Kent","1350 - 1397",47,"UK:Great Britain",13,3
"LC5Z-592",NA,"John Montgomery 10th Lord of Eaglesham","1338 - 1398",60,"UK:Great Britain",7,1
"LDQR-M69",NA,"Robert Stewart 1st Duke of Albany","1340 - 1420",80,"UK:Great Britain",10,9
"LDW2-PL8",NA,"Mary de Abernethy","1289 - 1355",66,"UK:Great Britain",14,4
"LF42-3CJ",NA,"Andrew Barton","1420 - 1518",98,"UK:Great Britain",4,0
"LHCD-K8B",NA,"Lady Jonet Hails","Unknown - Unknown",NA,NA,2,0
"LHDH-7CT",NA,"Elisabeth De Keith","1360 - 1438",78,"UK:Great Britain",4,2
"LHJT-J64",NA,"Princess Margaret Stewart of Scotland","1336 - 1410",74,"UK:Great Britain",8,9
"LHPS-3WN",NA,"Elizabeth Lindsay","Unknown - 1388",50,"UK:Great Britain",9,2
"LHW6-FV7","Q312592","Robert II Stewart King of Scotland","1316 - 1390",74,"UK:Great Britain",14,0
"LJ2J-G74",NA,"Alan Stewart 2nd Lord of Aubigny and Concressault","1406 - 1439",32,"UK:Great Britain",3,1
"LJVR-2ZX",NA,"Marian Abernethy","1371 - 1466",95,"UK:Great Britain",9,4
"LK8W-8PM",NA,"George Douglas 4th Earl of Angus, Lord Douglas, Abernethy and Jedburgh Forest","1417 - 1463",46,NA,8,4
"LKM6-G1C",NA,"Sir William Hay, Laird of Locherworth and Yester","1375 - 1421",46,"UK:Great Britain",10,1
"LL72-Q52",NA,"Jonetta Keith","1335 - 1421",86,"UK:Great Britain",10,0
"LR3X-YVV",NA,"John Drummond","1318 - 1373",55,"UK:Great Britain",7,5
"LRK8-G1M",NA,"Mary Margaret Montefichet","1330 - 1375",45,"UK:Great Britain",7,0
"LT5V-LMN",NA,"Lady Elizabeth Somerville","1413 - 1460",46,"UK:Great Britain",7,1
"LTHY-83T",NA,"George Douglas 1st Earl of Angus","1376 - 1402",26,NA,2,0
"LTNJ-CPF",NA,"Archibald Douglas 4th Earl of Douglas","1370 - 1424",54,"UK:Great Britain",5,9
"LTRR-8N7",NA,"Robert de Danielston","1351 - 1399",48,"UK:Great Britain",4,5
"LTVF-MNF",NA,"Lady Margaret Stewart","1370 - 1456",86,"UK:Great Britain",5,5
"LTXM-KMP",NA,"Sir James Douglas 1st Lord of Dalkeith","1370 - 1440",70,"UK:Great Britain",6,9
"LV46-RG4",NA,"Rankin de Fowlartoun","1429 - Unknown",NA,"UK:Great Britain",1,0
"LVFQ-7PH",NA,"Alice de la Haye","1382 - 1451",69,"UK:Great Britain",10,3
"LVJ5-WC4",NA,"Margaret Gray","1416 - 1490",74,"UK:Great Britain",16,4
"LX91-18V",NA,"Johanna Gifford","1346 - 1400",54,"UK:Great Britain",8,4
"LY3F-MB4",NA,"John Carrach MacDonald of the Isles","1320 - 1386",66,"UK:Scotland:Islay",12,2
"LYVD-MDV",NA,"Sir William Douglas 1st Earl of Douglas and Mar","1323 - 1384",61,"UK:Great Britain",5,5
"LZ46-CBW",NA,"William de Landells","Unknown - Unknown",NA,NA,4,0
"LZDQ-MTT",NA,"Lady Agnes de Dunbar","1335 - 1378",43,"UK:Great Britain",10,8
"LZRT-YPT",NA,"Elizabeth Eglinton","1340 - 1398",58,"UK:Great Britain",8,1
"LZV7-4KR",NA,"Robert Stewart 1st Lord Lorn","1387 - 1449",62,"UK:Great Britain",7,9
"LZZ6-6RM",NA,"Lady Joan Stewart of Albany","1379 - 1439",60,"UK:Great Britain",7,5
"M81W-4BC",NA,"Margaret Graham Countess of Menteith","1334 - 1380",46,"UK:Great Britain",6,5
"MBTC-K18",NA,"James Gifford of Sherifhall","1373 - 1436",63,"UK:Great Britain",4,2
"MN5S-HWZ",NA,"Sir George Cunningham Lord of Belton","1409 - 1482",73,"UK:Great Britain",1,0
"93RN-C7J","Q129247","Edward III King of England","1312 - 1377",64,"UK:Great Britain",17,3
"94NH-8HK",NA,"Thomas De Boyd","1360 - 1410",50,"UK:Great Britain",4,5
"9C7B-88C",NA,"Joan de Geneville","1286 - 1356",70,"UK:Great Britain",15,2
"9CCY-2NC",NA,"Sir Alexander Stewart 5th Laird of Darnley","1342 - 1404",62,"UK:Great Britain",3,1
"9CD8-FMT",NA,"John Stewart , Earl of Buchan","1380 - 1424",44,"UK:Great Britain",1,2
"9CNJ-GZT",NA,"Elizabeth De Montfort Baroness Of Montagu","1273 - 1354",81,"UK:Great Britain",11,3
"9H15-ZH3",NA,"William Montagu 2nd Baron Montagu","1275 - 1319",44,"UK:Great Britain",11,5
"9HCQ-CZM",NA,"William Douglas 2nd Earl of Angus","1398 - 1437",39,"UK:Great Britain",5,1
"9Q13-XVX",NA,"Sir Patrick Gray Laird of Broxmouth","1330 - 1413",83,"UK:Great Britain",7,2
"9Q8X-QZ4",NA,"Isabel Stewart","1378 - 1460",82,"UK:Great Britain",6,8
"9Z8W-FY1","Q229279","Philippa de Hainault Queen of England","1313 - 1369",56,"France",15,11
"G21L-S31",NA,"Elizabeth de Hastings","1270 - 1330",60,"UK:Great Britain",2,11
"G2HZ-7T5",NA,"Nicholas Erskine Of Kinnoul","1344 - 1406",62,"UK:Great Britain",1,5
"G2HZ-M1D",NA,"Jean Cameron","1356 - 1402",46,"UK:Great Britain",1,0
"G3HS-6X6",NA,"Margaret Ruthven","1400 - 1475",75,"UK:Great Britain",6,3
"G3RK-255",NA,"Margaret Brechin","1303 - 1351",48,"UK:Great Britain",4,0
"G3WF-FH3",NA,"Countess Katherine de Roët Avesnes","1320 - 1375",55,"Belgium",4,0
"G446-L1D",NA,"Margaret Seton","Unknown - 1360",NA,NA,2,0
"G61K-KTZ",NA,"Alicia Campbell","1314 - 1371",57,"UK:Great Britain",2,5
"G61Q-VLN",NA,"Janet Maxwell","1374 - 1450",76,"UK:Great Britain",2,6
"G6D1-SRP",NA,"Sir James Wallace of Eldeslie","1355 - 1409",54,"UK:Great Britain",1,4
"G6J3-HMM",NA,"William Abernethy 6th Laird of Saltoun","Unknown - 1420",56,"UK:Great Britain",5,0
"G6P7-4BZ",NA,"Sir Thomas Tod Of Sheriffhall","1350 - Unknown",NA,"UK:Great Britain",1,0
"G6PQ-12D",NA,"Elizabeth Ford","1350 - Unknown",NA,"UK:Great Britain",1,0
"G6XB-7J8",NA,"Mary Fleming","1310 - 1364",54,"UK:Great Britain",6,3
"G8Y7-9HD",NA,"Robert de Lawedre","1305 - 1370",65,"UK:Great Britain",1,7
"G8Y9-XJ3",NA,"Annabella Graham of Kincardine","1300 - 1342",42,NA,6,12
"G92Q-R6L",NA,"Lady Isabella Strathearn of Orkney","1329 - 1391",62,"UK:Great Britain",9,17
"G9M6-J1D",NA,"Thomas Somerville 1st. Lord of Somerville","1370 - 1444",74,"UK:Great Britain",6,0
"GC4H-9D9",NA,"Margaret Tynten","1315 - Unknown",NA,"UK:Great Britain",1,3
"GCC1-NMV",NA,"Mariota le Fourbour","1302 - 1362",60,"UK:Great Britain",2,0
"GD2V-5XC",NA,"Isabel d'Estouteville","1287 - Unknown",NA,"France",2,7
"GDH5-W6L",NA,"Lady Janet Muir Heiress of Pokellie","1295 - 1355",60,"UK:Great Britain",2,0
"GDHP-24G",NA,"Adam Mure 4th of Rowallan","1295 - 1391",96,"UK:Great Britain",3,2
"GDXD-CCR",NA,"Sir Alan de Cathcart II, First Lord Cathcart,","1362 - 1406",44,"UK:Great Britain",5,1
"GF8C-J7C",NA,"Sir William Keith","1297 - 1336",39,"UK:Great Britain",1,0
"GF99-C7X",NA,"Robert Crichton - 3rd Laird of Sanquar","1348 - 1412",64,"UK:Great Britain",1,9
"GF99-X92",NA,"Edward Crichton - 2nd Laird of Sanquar","1325 - 1423",98,"UK:Great Britain",10,0
"GFG9-C1X",NA,"Sir William Seton","1390 - 1424",34,"UK:Great Britain",3,11
"GFKV-PG2",NA,"Faith or Alice Fleming","1302 - 1345",43,"UK:Great Britain",10,0
"GFM1-1KB",NA,"Joanna Douglas","1314 - 1398",84,"UK:Great Britain",5,0
"GG5H-KCZ",NA,"Sir Alexander de Lindsay of Crawford","1267 - 1314",47,"UK:Great Britain",2,8
"GG5X-KQS",NA,"Alice Stewart","1268 - 1337",69,"UK:Great Britain",5,0
"GG6S-9K9",NA,"Robert Erskine","1310 - Unknown",75,"UK:Great Britain",9,7
"GG8V-7TM",NA,"Isabel Erskine","1375 - 1427",52,"UK:Great Britain",5,3
"LD5T-4QR",NA,"Christiana Keith","1358 - 1435",77,"UK:Great Britain",9,0
"GGJT-CPZ",NA,"Lady Jane Douglas Countess of Lochor","1317 - 1357",40,"UK:Great Britain",1,6
"GGV2-JRC",NA,"Sir Hugh Eglinton","1310 - 1374",64,NA,1,0
"GHB2-168",NA,"Nicole Pepdie","1342 - 1445",103,"UK:Great Britain",5,0
"GHB2-PD9",NA,"Thomas Home","1345 - 1426",82,"UK:Great Britain",5,0
"GHS2-JK5",NA,"Margaret MacArkill","1320 - 1388",68,"UK:Great Britain",3,0
"GHX9-YYM",NA,"Alexander de Abernethy","1271 - 1315",44,"UK:Great Britain",5,2
"GJ16-T8K",NA,"Christian Erskine","1345 - 1409",65,"UK:Great Britain",2,2
"GJ1F-3NQ",NA,"Sir Maurice de Moravia 1st Earl of Strathearn, 3rd of Drumsagard","1307 - 1346",38,"UK:Great Britain",1,4
"GJ44-MXX",NA,"William John de Erskine","1395 - 1454",59,"UK:Great Britain",2,1
"GJCD-DWX",NA,"Sir John Sibbald Of Balgonie","1400 - 1451",51,"UK:Great Britain",4,0
"GJJ1-XQT",NA,"Edmund Gifford of Sherifhall","1335 - 1378",43,"UK:Great Britain",3,2
"GK2B-HY4",NA,"John Graham of Dundaff, 9th Earl of Menteith","1300 - 1347",47,"UK:Great Britain",7,1
"GK6F-YL9",NA,"Lord John Dundas","1330 - 1350",21,"UK:Great Britain",1,0
"GK6N-M6T",NA,"Lady Eleanor Douglas","1370 - 1425",55,"UK:Great Britain",2,5
"GK8S-S1Z",NA,"Margaret Douglas","1320 - Unknown",NA,"USA",4,0
"GK99-8QR",NA,"Sir John Petit Lord of Trenerth","1313 - 1363",50,"UK:Great Britain",1,0
"GKZB-4K9",NA,"Thomas Boyd","1323 - 1367",44,"UK:Great Britain",4,3
"GL29-Q76",NA,"Janet More","1300 - Unknown",NA,"UK:Great Britain",1,0
"GL2M-YKR",NA,"John Menteith, First Lord of Kerse","1325 - 1382",57,"UK:Great Britain",6,3
"GL2M-ZHN",NA,"Andrew Lyle","1377 - 1405",28,"UK:Great Britain",3,0
"GL3P-JBQ",NA,"Beatrice","1380 - Unknown",NA,NA,4,0
"GLK2-N4J",NA,"Catherine Boyd","1375 - 1405",30,"UK:Great Britain",10,1
"GLK2-R9M",NA,"Mary De Menteith","1295 - 1367",72,"UK:Great Britain",3,0
"GLK5-8YK",NA,"Baroness of Balgonie Joan Livingston baroness of balgonie","1405 - 1439",34,"UK:Great Britain",4,8
"GLK5-FVG",NA,"Alexander Lindsay - Lord Glenesk","1329 - 1381",52,"UK:Great Britain",9,7
"GLKK-PGJ",NA,"Isabel Graham","1280 - Unknown",NA,"UK:Great Britain",3,1
"GLMV-3DQ",NA,"Unknown","Unknown - Unknown",NA,NA,1,0
"GLT6-6M1",NA,"Andrew Gray 1st Lord Gray","1390 - 1469",79,"UK:Great Britain",5,7
"GLTD-8YP",NA,"Elizabeth Wemyss","1394 - 1470",76,"UK:Great Britain",5,4
"GM17-1TY",NA,"Sir James Stewart 1st Baron of Pierston","1276 - 1333",57,"UK:Great Britain",3,8
"GM17-JZX",NA,"Alexander Montgomery","1305 - 1388",83,"UK:Great Britain",2,4
"GN6X-LR5",NA,"Jean Haliburton","1358 - 1400",42,NA,10,5
"GN9G-5Z3",NA,"Mary Menteith","1307 - Unknown",NA,"UK:Great Britain",1,0
"GN9G-LVH",NA,"William Montifichet","1300 - Unknown",NA,"UK:Great Britain",1,0
"GNBL-YYH",NA,"Lady Mary Stewart","1363 - 1420",57,"UK:Great Britain",5,5
"GNKB-XBV",NA,"Mary II, Countess of Menteith","1295 - 1360",65,"UK:Great Britain",7,5
"GQCS-ZRX",NA,"Johanna Carminow","1316 - 1416",100,"UK:Great Britain",1,7
"GQN9-6N4",NA,"David Barclay","1294 - 1350",56,"UK:Great Britain",4,2
"GS5Y-N68",NA,"Lady Beatrice de Lindsay - Baroness Douglas","1285 - 1352",67,"UK:Great Britain",12,6
"GS8V-PDL",NA,"Alexander de Bethune","1280 - 1332",52,"UK:Great Britain",2,0
"GSGL-LTL",NA,"Elizabeth Lennox - Countess Of Lennox","1380 - 1429",49,"UK:Great Britain",2,2
"GSLZ-BNP",NA,"Donald MacDonald 8th Lord of the Isles","1360 - 1423",63,"UK:Great Britain",5,7
"GV46-SMJ",NA,"John de Vaux III - Lord of Dirleton","1270 - 1309",39,NA,2,0
"GV4D-F82",NA,"Adam Hepburn","1300 - 1371",71,"UK:Great Britain",2,1
"GV5W-LTL",NA,"Sir Willam Hay Knight of Locherworth","1328 - 1392",64,NA,2,1
"GVFK-B53",NA,"Marjorie Stirling","1330 - 1359",29,"UK:Great Britain",5,7
"GVQ6-TK5",NA,"Dornagilla MacLachlan","1272 - 1320",48,"UK:Great Britain",3,0
"GVQX-W99",NA,"Sir John MacDougall 5th of Dunollie and of Lorn,  ""Iain MacDhùghaill"", ""Eóin Bacach""","1270 - 1316",46,"UK:Great Britain",4,4
"GVSL-4CS",NA,"William de Montifex Baron of Cargill","1305 - 1366",61,"UK:Great Britain",3,0
"GVWW-DC9",NA,"Sir Thomas de Hay 6th  of Locherworth","1354 - 1399",45,"UK:Great Britain",2,0
"GW4L-4ZH",NA,"William de Landells","1345 - 1390",45,"UK:Great Britain",1,0
"GWF5-XP4",NA,"Lady Majory Dunbar","1389 - 1429",40,"UK:Great Britain",10,12
"GWX8-18D",NA,"Catherine Stafford","1299 - 1361",62,"UK:Great Britain",6,7
"GX9C-J23",NA,"John Maitland","1343 - 1395",52,"UK:Great Britain",5,3
"GXC2-9M7",NA,"Margaret de Menteith","1276 - 1325",49,"UK:Great Britain",5,7
"GXLP-N84",NA,"James de Lindsay","1327 - 1358",31,"UK:Great Britain",2,7
"GXSV-RQP",NA,"Sir John Danzielstoun - Governor of Dumbar Castle","1307 - 1350",43,"UK:Great Britain",6,0
"GXVN-SK1",NA,"Lady Christian Kerr - Lady of Sanquhar","1330 - 1424",94,"UK:Great Britain",10,0
"GZ4V-2GT",NA,"John Wemyss - Lord of Reres","1368 - 1428",60,"UK:Great Britain",9,0
"GZND-Z96",NA,"Walter of Faslane Earl of Lennox","1320 - 1388",68,"UK:Great Britain",3,0
"HH66-4WX",NA,"Margaret Guines","1260 - 1304",44,"France",14,6
"K4T5-MPV",NA,"Jean Barclay","1329 - 1399",70,"UK:Great Britain",2,3
"K6S2-5L7",NA,"Queen Euphemia Ross of Scotland","1329 - 1386",57,"UK:Great Britain",4,3
"K8RT-425",NA,"Philippa Montagu","1333 - 1381",48,"UK:Great Britain",5,5
"KCWM-JZX",NA,"Sir David Fleming Lord of Biggar","1330 - 1406",76,"UK:Great Britain",4,1
"KDQ8-TWV",NA,"Joan of Kent","1326 - 1385",58,"UK:Great Britain",6,3
"KNDD-KRS",NA,"Richard De Burgh 2nd Earl of Ulster","1259 - 1326",67,"UK:Northern Ireland",13,5
"KNH9-QGC",NA,"Sir William de Grandison I","1255 - 1335",80,"UK:Great Britain",9,12
"KX9D-DN8",NA,"John Maxwell","1310 - 1373",63,"UK:Great Britain",4,0
"KZ64-VXQ","Q61896058","Lady Sibyl de Tregoz","1271 - 1334",63,"UK:Great Britain",9,5
"KZF6-R8D",NA,"Sir Thomas de la Haye 7th Lord of Erroll","1342 - 1406",64,"UK:Great Britain",7,1
"L1F2-QVC",NA,"Alan Seton de Wyntown","1291 - 1347",56,"UK:Great Britain",2,1
"L1W5-QRF",NA,"Margaret Douglas","1305 - 1374",69,"UK:Great Britain",2,0
"L1XK-NGF",NA,"Sir Walter Ogilvy of Wester Powrie, of Auchterhouse - Sheriff of Forfar","1347 - 1391",44,"UK:Great Britain",7,2
"L4BB-391",NA,"Robert de Holand III","1278 - 1328",50,"UK:Great Britain",9,5
"L5NR-BMN",NA,"Malcolm Drummond 10th Thane of Lennox","1296 - 1346",50,"UK:Great Britain",6,4
"L5ZH-9GC",NA,"Marjorie Marceline Stewart","1375 - 1421",46,"UK:Great Britain",3,5
"L647-GVL",NA,"Sir Archibald Douglas , the Tyneman, 4th Lord of Douglas","1297 - 1333",36,"UK:Great Britain",6,2
"L6HH-PF5",NA,"Sir John Bloyou","1305 - 1349",44,"UK:Great Britain",1,2
"L6KK-BW5","Q648516","Sir James The Black Douglas Lord of Hermiston","1286 - 1330",44,"UK:Great Britain",1,0
"L7X2-GGQ",NA,"Princess Matilda Maud Bruce","1303 - 1353",50,"UK:Great Britain",10,4
"L89H-FHD",NA,"Elizabeth Stewart Princess of Scotland","1346 - 1389",43,"UK:Great Britain",16,9
"L8MB-CP1",NA,"Sir Walter Stewart 6th High Steward of Scotland","1296 - 1326",30,"UK:Great Britain",4,4
"L9CX-SNH",NA,"Lady Margaret Stewart -4th Countess of Angus","1354 - 1417",63,"UK:Great Britain",2,2
"LB15-BCC",NA,"Mary Isabella Lamont","1318 - 1364",46,NA,8,0
"LB1S-5V6","Q1325750","Eleanor of Lancaster","1318 - 1372",53,"UK:Great Britain",6,6
"LB5T-GL5",NA,"Roger Mortimer 2nd Earl of March","1328 - 1360",31,"UK:Great Britain",6,2
"LBBH-XMW",NA,"Mariota Leslie","1363 - 1429",66,"UK:Great Britain",5,1
"LBFG-4CJ",NA,"Sir John Stewart 1st Seigneur d'Aubigny","1380 - 1429",49,"UK:Great Britain",2,0
"LBH8-8GP",NA,"Margaret Elizabeth Hay of Yester","1400 - 1484",83,"UK:Great Britain",9,9
"LBP4-GRZ",NA,"Agnes O Cathan","1279 - 1368",89,"UK:Northern Ireland",3,5
"LBSF-MV8",NA,"David Dunbar of Cockburn and Auchtermonzie","1379 - 1443",64,"UK:Great Britain",4,12
"LCCP-BCX",NA,"Lady Elizabeth Douglas","1394 - 1451",57,"UK:Great Britain",3,4
"LCFS-P6D",NA,"Walter Drummond of Cargill and Stobhall","1389 - 1445",55,"UK:Great Britain",6,9
"LCG6-96X",NA,"Agnes Randolph Countess of Dunbar and March","1300 - 1369",69,"UK:Great Britain",10,2
"LD33-RSW",NA,"Lady Janet Dunbar","1390 - 1434",45,"UK:Great Britain",7,1
"LDKF-P5Z",NA,"Sir Adam Forrester - Laird of Corstorphine","1285 - 1365",80,"UK:Great Britain",8,0
"LDQR-9B8",NA,"Majorie Bruce Princess of Scotland","1296 - 1316",19,"UK:Great Britain",1,0
"LDQR-9HM","Q18672868","Sir William Keith Great Marischal of Scotland","1308 - 1407",99,"UK:Great Britain",3,1
"LDQR-9ZS",NA,"Margaret Fraser","1328 - 1410",82,"UK:Great Britain",3,0
"LDR1-X9V",NA,"Christian Erskine","1315 - 1373",58,"UK:Great Britain",5,7
"LDW2-5YH",NA,"Thomas de Isaac","1306 - 1353",47,"UK:Great Britain",6,0
"LDW4-XKY",NA,"Sir Payn de Roet","1310 - 1380",70,"Belgium",4,7
"LJY7-LY3",NA,"Henry Sinclair 1st Earl of Orkney","1345 - 1400",55,"UK:Scotland:Orkney Islands:Mainland",10,7
"LKNK-PTM",NA,"Agnes Margaret Dundas","1294 - 1329",35,"UK:Great Britain",8,0
"LKT7-DBR",NA,"William Crichton 1st Laird of Sanquhar","1304 - 1382",78,"UK:Great Britain",5,0
"LR4Q-118",NA,"Elizabeth Badlesmere","1313 - 1356",43,"UK:Great Britain",5,4
"LR72-4QX","Q593666","Aonghus Og MacDohmnaill of the Isles","1272 - 1330",58,NA,11,3
"LR84-X7M",NA,"Marjory Ogilvy Countess of Crawford","1400 - 1476",76,"UK:Great Britain",7,5
"LR84-XQV",NA,"David Lindsay 3rd Earl of Crawford","1405 - 1445",40,"UK:Great Britain",7,8
"LRSD-4DW",NA,"William Barton","1390 - 1425",35,"UK:Great Britain",1,0
"LT61-X5J",NA,"Sir William John Hailburton - Earl Of Dirleton","1314 - 1392",78,"UK:Great Britain",6,4
"LTF9-YV5",NA,"Alice de Warenne","1287 - 1338",50,"UK:Great Britain",9,1
"LTKK-CHL",NA,"Lady Egidia Stewart","1320 - 1406",86,"UK:Great Britain",4,2
"LTNJ-HF9",NA,"Ellen Wallace of Elderslie","1360 - 1414",54,"UK:Great Britain",1,0
"LTXR-3N9",NA,"Agnes Turnbull","1395 - Unknown",NA,"UK:Great Britain",1,0
"LTY2-JCJ",NA,"Lady Catherine Stirling Strivelyn","1338 - 1378",40,"UK:Great Britain",7,7
"LV46-TMW",NA,"John Rankyn","1381 - Unknown",NA,"UK:Great Britain",1,0
"LV4R-7SD",NA,"Elizabeth Rougham","Unknown - Unknown",NA,NA,1,0
"LVJJ-Q82",NA,"Lady Joan Lovel","1305 - 1337",32,"UK:Great Britain",1,3
"LVJT-PZB",NA,"Alexander Lindsay 2nd Earl of Crawford","1387 - 1446",59,"UK:Great Britain",10,10
"LVNS-H6Q",NA,"William Sinclair 8th Lord of Roslin","1328 - 1358",30,NA,8,3
"LY16-VK3",NA,"Roger Mortimer 1st Earl of March","1287 - 1330",43,"UK:Great Britain",16,8
"LY2P-7JC",NA,"Sir Patrick Dunbar of Swinwood","1310 - 1356",46,"UK:Great Britain",10,0
"LY3P-P2L",NA,"Sir Archibald Mor Campbell 12th. Laird of Lochow","1310 - 1372",62,"UK:Great Britain",8,5
"LY8C-LSL",NA,"Edmund FitzAlan 9th Earl of Arundel","1285 - 1326",41,"UK:Great Britain",9,4
"LYK6-VQ2",NA,"Sir Richard FitzAlan 10th Earl of Arundel","1306 - 1376",70,"UK:Great Britain",7,8
"LYKJ-383",NA,"Maud la Zouche","1288 - 1349",61,"UK:Great Britain",9,3
"LYSD-W21",NA,"Isabel Ramsay","1350 - 1403",53,"UK:Great Britain",6,2
"LYZG-13B",NA,"Mrs. Katherine De Landells","1363 - 1443",80,"UK:Great Britain",1,0
"LZ5Z-9F8",NA,"Joan Menteith","1314 - 1367",53,"UK:Great Britain",6,1
"LZ86-TXW",NA,"Hugh Gifford","1310 - 1367",57,"UK:Great Britain",7,1
"LZGM-2K2",NA,"Sir Duncan Campbell 1st Lord of Lochow","1370 - 1453",83,"UK:Great Britain",5,6
"LZYB-1LB",NA,"Margaret Cameron","1320 - 1380",60,"UK:Great Britain",6,9
"M1TZ-FFT",NA,"William Livingston Laird of Drumry","1290 - Unknown",74,"UK:Great Britain",6,0
"M2WP-YRC",NA,"William Stedman","1392 - Unknown",NA,NA,1,1
"M2WP-YRL",NA,"Dorcas J.","Unknown - Unknown",NA,NA,1,0
"M7RT-7ZM",NA,"Christian Callendar","1318 - 1350",32,"UK:Great Britain",10,1
"M9WP-FX4",NA,"Sir Thomas Holand","1314 - 1360",46,"UK:Great Britain",4,8
"MHN1-JZ9",NA,"Agnes Whyston","1330 - 1387",57,"UK:Great Britain",3,0
"MLJN-WV9",NA,"Sir David Murray VI of Tullibardine","1359 - 1446",87,"UK:Great Britain",4,0
"29YR-MR6",NA,"Elizabeth de Salmesbury","1256 - Unknown",NA,"UK:Great Britain",6,2
"4YGC-VTY",NA,"Isabelle Larington","1370 - 1439",69,"UK:Great Britain",4,0
"936R-HBT",NA,"Lady Margaret de Bonkyl","1249 - 1304",55,"UK:Great Britain",10,0
"947T-RM5",NA,"Robert Barton","1344 - 1390",46,"UK:Great Britain",1,1
"94L5-FXD","Q2618807","Owain Gwynedd Only King of all Wales","1087 - 1170",83,"UK:Wales:Anglesey",15,8
"94RX-T2F",NA,"Edmund Mortimer 2nd Lord Mortimer","1252 - 1304",51,"UK:Great Britain",9,6
"97D4-D9M",NA,"Roger la Zouche Lord of Ashby","1182 - 1238",56,"UK:Great Britain",5,3
"9C3W-LX1",NA,"Catherine Grandison","1316 - 1349",33,"UK:Great Britain",6,8
"9C4C-QMV",NA,"Isabella of Mar Countess of Carrick","1277 - 1296",19,"UK:Great Britain",1,4
"9CHH-Z1M",NA,"Agnes Neufchâtel","1209 - 1263",54,"Switzerland",13,4
"9CQX-DXX","Q59604","Eleanor of Castile Queen of England","1240 - 1290",50,"Spain",14,3
"9CQZ-W68",NA,"William Montagu","1301 - 1344",42,"UK:Great Britain",6,10
"9CWG-L46",NA,"Sir Thurstan de Holand","1222 - 1275",53,"UK:Great Britain",10,8
"9H5K-G3X",NA,"Margaret Basset","1280 - 1337",57,"UK:Great Britain",8,2
"9H92-XWD",NA,"Margaret Bisset","1179 - 1232",53,"UK:Great Britain",5,4
"9HK5-JRG",NA,"Hawise St Amand","1252 - 1287",35,"UK:Great Britain",6,4
"9HVV-643","Q2034626","Richard FitzAlan 8th Earl of Arundel","1267 - 1302",35,"UK:Great Britain",5,3
"9HZT-7LN",NA,"Joan de Vere","1255 - 1293",38,"UK:Great Britain",2,10
"9MB1-BY8",NA,"Lady Margaret Eleanor de Fiennes Baroness of Wigmore","1250 - 1334",84,"France",9,7
"9Q1Q-BKD",NA,"Alexander Dunbar","1242 - 1331",89,"UK:Great Britain",1,4
"9S7W-9LY",NA,"Lord William ""Le Hardi"" Douglas 5th Laird of Douglas","1243 - 1298",55,"UK:Great Britain",4,4
"9S9G-QL2",NA,"Joane de Cantilupe","1242 - 1271",29,"UK:Great Britain",12,5
"9SF6-XWL",NA,"Sir Nicholas de Hibburne","1260 - 1320",60,"UK:Great Britain",2,1
"9SFC-97C",NA,"Guillaume Ier de Hainaut de Hollande","1286 - 1337",50,"France",13,13
"9SPL-JWC",NA,"Sir George Dunbar 10th Earl of Dunbar, 4th Earl of March","1335 - 1420",85,"UK:Great Britain",13,9
"9W9S-FF4",NA,"William de Keith Marischal of Scotland","1236 - 1293",57,"UK:Great Britain",6,1
"9W9S-K5F",NA,"Lady Elizabeth Helen Baillie","1338 - 1374",36,"UK:Great Britain",1,1
"9WPP-BNT",NA,"Eva de Braose","1228 - 1255",27,"UK:Great Britain",6,7
"9Z8W-9XK",NA,"John de Tregoz II","1241 - 1300",59,"UK:Great Britain",6,1
"G26T-YSM",NA,"Guy O'Cathan King of Keenaght, Ulster","1244 - Unknown",59,"UK:Northern Ireland",8,2
"G2GT-XWS",NA,"Ada","1240 - Unknown",NA,"UK:Great Britain",1,0
"G2N1-8K8",NA,"Mary MacDonald","1318 - 1370",52,"UK:Scotland:Islay",3,2
"G2N1-H7G",NA,"PAYN de ROET , Sir","1275 - 1322",47,"Belgium",8,0
"G2N1-KNH",NA,"MARIA CHRISTINA de HAINAULT","1280 - 1354",74,"Belgium",8,0
"G2PW-JCY",NA,"Aveline FitzJohn","1234 - 1274",40,"Ireland",6,8
"G2RD-2SP",NA,"John Petit","1283 - 1344",61,"UK:Great Britain",1,0
"G2RD-LQW",NA,"Isabella Monfort Heligan","1302 - 1313",11,"UK:Great Britain",1,0
"G2XZ-RW2",NA,"Christian Stewart","Unknown - Unknown",NA,NA,1,0
"G2Y2-3J3",NA,"Sir William Mure 3rd of Rowallan, Knight","1260 - 1346",86,"UK:Great Britain",3,6
"G3C3-K2J",NA,"Barbara De Seaton","1271 - Unknown",14,"UK:Great Britain",6,0
"G3HV-4DS",NA,"Helen Nic Campbell Of Lochawe","1252 - 1296",44,"UK:Great Britain",4,9
"G44Z-2F9",NA,"Margaret Dunbar","1280 - 1393",113,"UK:Great Britain",2,5
"G4BV-VL4",NA,"Sir Thomas Sibbald of Balgonie - Treasurer of Scotland","1370 - 1410",40,"UK:Great Britain",1,1
"G4LK-VZH",NA,"Isabel de Comyn","1204 - 1301",97,"UK:Great Britain",6,1
