"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"LZYB-1LB",NA,"Margaret Cameron","1320 - 1380",NA,60,"UK:Great Britain",6,9
"GQD4-HM2",NA,"Alan Bloyou","1277 - 1306",NA,29,"UK:Great Britain",3,2
"L6HH-PRC",NA,"Johanna Nanscoyk","1282 - 1342",NA,60,"UK:Great Britain",3,0
"GH77-VPY",NA,"Sir Stephen de Tynten of Tiverton","1298 - 1371",NA,73,"UK:Great Britain",4,1
"GG53-ZVW",NA,"Mrs Stephen de Tynten of Tiverton","Unknown - Unknown",NA,NA,NA,4,0
"GSZX-J5G",NA,"Sir Richard Saint-Barbe II","1300 - 1335",NA,36,"UK:Great Britain",2,0
"GSZX-N7M",NA,"Lady Margaret Furneaux","1302 - 1365",NA,63,"UK:Great Britain",1,0
"L1ZR-SRV",NA,"Hugh Longland","Unknown - 1323",NA,27,"UK:Great Britain",1,1
"GHH6-DXJ",NA,"John de Bohun Lord of Midhurst","1247 - 1284",NA,37,"UK:Great Britain",6,2
"G3ZH-WHF",NA,"Joan Chapelle","1256 - 1327",NA,70,"UK:Great Britain",6,0
"L41W-VT8",NA,"William de Braose 2nd Baron Braose","1260 - 1326",NA,66,"UK:Great Britain",5,0
"LH8P-KSN",NA,"Agnes de Sully","1263 - 1328",NA,65,NA,5,0
"GC4L-3K3",NA,"John Dalyngrigge","1260 - Unknown",NA,NA,"UK:Great Britain",1,0
"G62R-SP7",NA,"Joane De Lycester","1263 - Unknown",NA,NA,"UK:Great Britain",1,0
"LKN9-678",NA,"Walter de la Lynde","1248 - 1301",NA,53,"UK:Great Britain",5,1
"G2WV-4RB",NA,"Joan De Neville De Heaton","1247 - 1318",NA,71,"UK:Great Britain",2,1
"G6NV-BTK",NA,"Clement de Paston I","1290 - 1348",NA,58,"UK:Great Britain",1,0
"G6NV-1DL",NA,"Cecily Leitch","1295 - 1330",NA,35,"UK:Great Britain",1,0
"G6NK-FK1",NA,"Nicholas Staleham","1300 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6NK-99C",NA,"Enw Anhysbys","1305 - 1402",NA,97,"UK:Great Britain",1,0
"G6NK-7BK",NA,"Somerton","1308 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6NK-F2W",NA,"Gonvilde","1310 - Unknown",NA,NA,"UK:Great Britain",1,0
"GMN5-2GM",NA,"Sir Robert Clere Baron","1296 - 1359",NA,63,NA,6,1
"LVMW-NMW",NA,"Alice de Filby","1302 - 1359",NA,57,"UK:Great Britain",7,0
"LD38-YRY",NA,"Alys verch Llewelyn","1302 - 1406",NA,104,"UK:Great Britain",25,4
"9Q6J-S2K",NA,"Rhys ap Llywelyn","1230 - Unknown",NA,NA,"UK:Great Britain",5,2
"L81Y-W88",NA,"Margaret Thorley","1396 - 1433",NA,37,"UK:Great Britain",9,0
"G8C1-8X2",NA,"Sir Henry Clarke Forde","1350 - 1407",NA,57,"UK:Great Britain",5,0
"G8C1-N56",NA,"Maud Echyngham","1352 - 1400",NA,48,"UK:Great Britain",5,6
"GHJM-F2L",NA,"Robert Stonard","1340 - Unknown",NA,NA,"UK:Great Britain",2,0
"G96G-3GD",NA,"Thomas de la Roche","1372 - 1440",NA,68,"UK:Great Britain",1,1
"MDNS-4QM",NA,"Elizabeth Bermingham","1375 - 1447",NA,72,"UK:Great Britain",1,0
"GFJ6-GJT",NA,"Edward Stradling","1318 - 1394",NA,76,NA,2,0
"L6P6-VT3",NA,"Gwenlian Berkerolles","1322 - 1401",NA,79,"UK:Great Britain",2,0
"MHH9-DJ2",NA,"Sir Thomas West","1321 - 1386",NA,65,"UK:Great Britain",2,4
"LC58-VSV",NA,"Alice FitzHerbert","1340 - Unknown",NA,55,"UK:Great Britain",2,2
"KH1X-ZJP",NA,"Roger la Warre 3rd Baron De La Warr","1326 - 1370",NA,43,"UK:Great Britain",6,3
"MHVV-S6Z",NA,"Eleanor De Mowbray","1330 - 1387",NA,57,"UK:Great Britain",4,2
"9CQ1-X4J","Q2685455","Sir Hugh le Despenser 1st Lord Despenser","1286 - 1326","https://en.wikipedia.org/wiki/Hugh_Despenser_the_Elder",40,"UK:Great Britain",11,5
"LD93-WKS",NA,"Eleanor de Clare","1292 - 1337",NA,44,"UK:Great Britain",12,3
"GH7R-9KP",NA,"Ralph de Blewett","1309 - 1361",NA,52,"UK:Great Britain",3,0
"9CHT-C6C",NA,"Elizabeth Verch Rhys","1300 - 1348",NA,48,"UK:Great Britain",2,1
"L265-1SK",NA,"John Wogan","1265 - 1321",NA,56,"UK:Great Britain",10,0
"GQRD-KHJ",NA,"Agnes Werriot","1280 - Unknown",NA,NA,"UK:Great Britain",1,0
"937J-D9D",NA,"John de Segrave 4th Baron Segrave","1315 - 1353",NA,37,"UK:Great Britain",3,1
"LTKH-4FN",NA,"Margaret of England Duchess of Norfolk","1320 - 1399",NA,79,"UK:Great Britain",4,2
"GGW3-BYL",NA,"Thomas A Meade","1328 - 1397",NA,69,"UK:Great Britain",1,0
"GVSD-NCG",NA,"Nichole","1330 - 1397",NA,67,"UK:Great Britain",1,0
"GGXN-R33",NA,"Wycliff","1340 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGXN-RKB",NA,"Wycliff","1340 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGXN-TPV",NA,"Raynes","1336 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGXJ-MM6",NA,"Raynes","1336 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGXN-FF3",NA,"Brampton","1340 - Unknown",NA,NA,"UK:Great Britain",1,0
"GGXN-PM6",NA,"Brampton","1340 - Unknown",NA,NA,"UK:Great Britain",1,0
"L8Y7-WWG",NA,"Sir Richard Chamberlain II","1310 - 1391",NA,81,"UK:Great Britain",9,2
"GMHQ-7L6",NA,"Nicholas de Lovaine","Unknown - 1375",NA,NA,"UK:Great Britain",3,4
"MYBX-XL1",NA,"Thomas de Gresley","Unknown - 1445",NA,79,"UK:Great Britain",7,2
"LJ5R-N35",NA,"Margaret Walsh","1369 - 1456",NA,87,"UK:Great Britain",7,5
"GM1M-38C",NA,"John Strangways","1325 - 1385",NA,61,"UK:Great Britain",1,1
"GQL9-2YP",NA,"Alice Berkeley","1335 - 1377",NA,42,"UK:Great Britain",1,0
"GHTD-6HR",NA,"Otto van Arkel","1330 - 1396",NA,66,"Netherlands",2,3
"LHGV-7DZ",NA,"Elisabeth de Bar-Pierrepont","1345 - Unknown",NA,66,NA,2,1
"LTST-M78",NA,"Duncan Kirkpatrick","1280 - 1323",NA,43,"UK:Great Britain",1,2
"GNNR-CXS",NA,"Isabel De Torthorwald","1280 - Unknown",NA,NA,"UK:Great Britain",1,0
"G61N-7N9",NA,"Sir David Torthorwald","1340 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYYH-TQ2",NA,"Roger Kirkpatrick","1276 - 1340",NA,64,"UK:Great Britain",4,2
"GXXS-GDC",NA,"Kirkpatrick","1276 - Unknown",NA,NA,"UK:Great Britain",4,0
"GVK6-1S8",NA,"Sir William Carlyle","1334 - 1397",NA,63,"UK:Great Britain",2,0
"GJVQ-W8S",NA,"Sir Wiliam De Somerville","1340 - 1403",NA,63,"UK:Great Britain",1,6
"GFB1-FV7",NA,"Katherine Halliday - Heiress of Moffat","1350 - 1428",NA,78,"UK:Great Britain",1,0
"GKFC-5BW",NA,"Sir Thomas ""The Archer"" Boyd 2nd Lord of Kilmarnock","1299 - 1365",NA,66,"UK:Great Britain",6,0
"LZB7-8LF",NA,"Sir Aaron Lyle","1352 - 1439",NA,87,"UK:Great Britain",1,0
"GNKS-Y84",NA,"Lady Catherine Kilmarnock Of Kilmamock","1352 - 1387",NA,35,"UK:Great Britain",1,0
"LX9F-DQZ",NA,"Sir Andrew Gray of Broxmouth - Lord Grey of Foulis","1355 - 1441",NA,86,"UK:Great Britain",15,0
"GLSN-KN5",NA,"Janet Mortimer of March","1358 - 1397",NA,39,"UK:Great Britain",8,4
"G2Y2-3J3",NA,"Sir William Mure 3rd of Rowallan, Knight","1260 - 1346",NA,86,"UK:Great Britain",3,6
"GDH5-ZM1",NA,"Margaret Lindsey","1261 - 1312",NA,51,"UK:Great Britain",3,1
"GNTW-YNB",NA,"Gilchrist Mure of Rowallan and Polkelly","1269 - 1297",NA,28,"UK:Great Britain",1,6
"G4LK-VZH",NA,"Isabel de Comyn","1204 - 1301",NA,97,"UK:Great Britain",6,1
"GN46-SKC",NA,"Sir Hugh de Danzielstoun","1266 - 1317",NA,51,"UK:Great Britain",1,0
"GXSP-RNB",NA,"Gilchrist Mure","1269 - Unknown",NA,NA,"UK:Great Britain",2,0
"G6XY-TVR",NA,"Sir Malcolm Fleming of Fulwood and Cumbernauld","1285 - 1360",NA,75,"UK:Great Britain",4,1
"G4JP-JZH",NA,"Henry Douglas of Lugton and Lochleven","1347 - 1393",NA,46,"UK:Great Britain",5,7
"GL2Z-8TM",NA,"Marjory Stewart","1335 - 1438",NA,103,"UK:Great Britain",7,6
"MCSV-R1C",NA,"Sir Walter Fitzgilbert de Hamilton 1st Lord Cadzow","1274 - 1346",NA,72,"UK:Great Britain",2,3
"G3P7-NK1",NA,"Mary Gordon","1290 - 1376",NA,86,NA,2,5
"GN6X-T7S",NA,"Andrew de Leslie 6th Lord of Leslie","1280 - Unknown",NA,44,"UK:Great Britain",6,4
"GXGH-4H8",NA,"Robert de Keith","1244 - 1334",NA,90,"UK:Great Britain",1,1
"GN4C-PDT",NA,"Johanna Galbraith","1245 - 1301",NA,56,"UK:Great Britain",1,0
"GN4C-NZY",NA,"Sir Adam More","1274 - 1333",NA,59,"UK:Great Britain",1,0
"G7ZQ-JQN",NA,"Sir John Graham of Dalkeith, Abercorn and Eskdale","1278 - 1337",NA,59,"UK:Great Britain",10,2
"GX75-9NC",NA,"Isabella Erskine- of Perthshire","1271 - 1308",NA,37,"UK:Great Britain",15,0
"9Q1Q-BKD",NA,"Alexander Dunbar","1242 - 1331",NA,89,"UK:Great Britain",1,4
"LTJC-DMN",NA,"Thomas Randolph 1st Earl of Moray","1285 - 1332",NA,47,"UK:Great Britain",4,4
"L6YC-T3J",NA,"Isabella Stewart","1287 - 1351",NA,64,"UK:Great Britain",4,8
"G8Y5-5BD",NA,"SirSheriff Andrew de Livingston of Lanark","Unknown - 1297",NA,NA,NA,1,0
"G8Y5-1JB",NA,"Elene Quarantley","1245 - 1306",NA,61,"UK:Great Britain",2,0
"GW7H-MB5",NA,"Patrick de Callander","1272 - 1346",NA,74,"UK:Great Britain",2,0
"GW3H-82S",NA,"Margaret de la Val","1286 - Unknown",NA,NA,"UK:Great Britain",2,0
"G8J2-267",NA,"Sir Walter Menteith II of Rusky","Unknown - Unknown",NA,NA,NA,4,1
"GKHC-PHX",NA,"Unknown","Unknown - Unknown",NA,NA,NA,4,0
"LRXC-P8L",NA,"John de Stirveling of Rathoran","1294 - 1339",NA,45,"UK:Great Britain",11,0
"GVF2-HPV",NA,"Barbara Swinburne","1304 - 1364",NA,60,"UK:Great Britain",10,1
"GLZ1-6Z7",NA,"James Dundas","1310 - 1364",NA,55,"UK:Great Britain",1,1
"L1JJ-J67",NA,"Jan I van Egmond","Unknown - 1369",NA,59,"Netherlands",13,2
"GWG5-4LY",NA,"Guyotte van Amstel IJsselstein","1314 - 1377",NA,63,"Netherlands",13,2
"LKDD-JJT",NA,"Frederick VII von Leiningen","1325 - 1387",NA,62,"Germany",5,1
"GDVG-76L",NA,"Jolanthe von Jülich","1330 - 1387",NA,57,"Germany",5,0
"GS8T-8JM",NA,"Wilhelm II. von Jülich","1325 - 1393",NA,68,"Germany",4,5
"G49H-1CT",NA,"Marie von Guelders","1327 - 1405",NA,78,"Germany",4,3
"MY7C-ZLZ",NA,"Adolf II. von der Mark","1314 - 1347",NA,33,"Germany",10,5
"G654-Q7L",NA,"Margarete von Kleve","1310 - 1348",NA,38,"Germany",8,2
"GLWQ-2VR",NA,"Gerhard I. von Jülich-Berg","1322 - 1360",NA,38,NA,6,7
"GVMT-3VG",NA,"Margarete von Ravensberg-Berg","1314 - 1389",NA,75,"Germany",6,1
"LY8G-ZCD",NA,"Philippe II de Bourgogne Duc de Bourgogne","1342 - 1404",NA,62,"France",11,9
"LYSP-KPR",NA,"Marguerite III de Flandre Comtesse de Flandre","1350 - 1405",NA,54,"Belgium",10,7
"MQ4P-P53",NA,"Albrecht I von Bayern (born Wittelsbach), Herzog zu Bayern und Bayern-Straubing","1336 - 1404",NA,68,"Germany",10,8
"K1Y6-R8W",NA,"Margaret Piast of Brieg","1341 - 1386",NA,45,"Poland",15,5
"9SPL-JWC",NA,"Sir George Dunbar 10th Earl of Dunbar, 4th Earl of March","1335 - 1420",NA,85,"UK:Great Britain",13,8
"L2MM-QJS",NA,"Christina Seton","Unknown - 1402",NA,NA,NA,13,1
"G446-SD4",NA,"Sir Roger Boswell - First Lord of Balgregie","1321 - 1366",NA,45,"UK:Great Britain",2,0
"G6FD-55N",NA,"Mariota Lochore","1325 - Unknown",NA,NA,"UK:Great Britain",2,1
"G6W1-XRL",NA,"Robert Melville de Cairnbee","1329 - Unknown",NA,NA,NA,2,0
"G6W1-2DL",NA,"Lady Melville Of Carnbrie","1329 - Unknown",NA,NA,"Ireland",1,0
"G2GQ-N42",NA,"Robert De La Glenn, Earl of Balmuto","1308 - 1349",NA,41,"UK:Great Britain",4,0
"G2V6-XM2",NA,"Lady Margaret De Glen Countess of Balmuto, Princess of Scotland,","1308 - 1364",NA,56,"UK:Great Britain",3,1
"GM4K-9F3",NA,"William Ruthven Laird of Ruthven","1343 - 1408",NA,65,"UK:Great Britain",3,1
"GLKR-QFM",NA,"Margaret Logie","1357 - 1376",NA,19,"UK:Great Britain",4,1
"GV5Q-SV5",NA,"George Dunbar 11th Earl of Dunbar - Lieutenant of the castle of Cockburnspath, Berwickshire","1370 - 1455",NA,85,"UK:Great Britain",7,12
"GVJ4-RXL",NA,"Beatrice Hay","1370 - 1412",NA,42,"UK:Great Britain",2,0
"LB1R-3X3",NA,"Sir Colin Campbell 13th. Knight of Lochawe","1344 - 1413",NA,69,"UK:Great Britain",7,7
"LRLL-1KX",NA,"Mariota Margaret Campbell","1345 - 1420",NA,75,"UK:Great Britain",7,1
"G97Y-1W7",NA,"Lord Walter Leslie 7th Earl of Ross","1310 - 1382",NA,72,"UK:Great Britain",2,7
"GNVS-ZR3",NA,"Euphemia Countess of Ross","1348 - 1394",NA,46,"UK:Great Britain",3,2
"GJJ1-XQT",NA,"Edmund Gifford of Sherifhall","1335 - 1378",NA,43,"UK:Great Britain",3,2
"MHN1-JZ9",NA,"Agnes Whyston","1330 - 1387",NA,57,"UK:Great Britain",3,0
"G6P7-4BZ",NA,"Sir Thomas Tod Of Sheriffhall","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6PQ-12D",NA,"Elizabeth Ford","1350 - Unknown",NA,NA,"UK:Great Britain",1,0
"G61K-T2D",NA,"William John Erskine Of Kinnoull","1362 - 1468",NA,106,"UK:Great Britain",2,1
"GK45-2NY",NA,"Female Unknown wife of William John Erskine Of Kinnoull","1375 - Unknown",NA,NA,"UK:Great Britain",2,0
"GKVN-HLM",NA,"Walter Murray","1335 - 1390",NA,55,"UK:Great Britain",1,0
"GKVN-R2C",NA,"Margaret Le Baird","1328 - 1421",NA,93,"UK:Great Britain",1,0
"LVQ3-NFX",NA,"Alexander Ogilvy of Auchterhouse Earl of Airlie","1373 - 1421",NA,48,NA,7,5
"LCTY-THJ",NA,"Janet-nic-Andrew Gray of Broxmouth","1378 - 1441",NA,63,"UK:Great Britain",6,7
"GDJD-T96",NA,"Sir Edward de Warenne","1315 - Unknown",NA,34,"UK:Great Britain",3,9
"L2YM-WQJ",NA,"Cicely de Eton","1311 - 1361",NA,50,"UK:Great Britain",3,3
"GGM4-LY5",NA,"Sir John De Stafford of Bramshall","1302 - 1373",NA,71,"UK:Great Britain",1,0
"K159-MMB",NA,"Robert de Wynnington, III","1290 - 1347",NA,57,"UK:Great Britain",3,4
"GKKL-B75",NA,"Mrs Agnes De Wynnington","1320 - Unknown",NA,NA,"UK:Great Britain",4,0
"K2MS-6F4",NA,"Richard Bulkeley of Cheadle","1312 - Unknown",NA,37,"UK:Great Britain",4,1
"MQQR-28H",NA,"Agnes de Cheadle","1310 - 1347",NA,37,"UK:Great Britain",4,1
"MYJQ-S8P",NA,"Robert Legh","1306 - 1370",NA,64,"UK:Great Britain",10,9
"KLXM-14F",NA,"Warin de Waleton","1235 - 1260",NA,25,"UK:Great Britain",1,0
"94Y9-YT9",NA,"William Stanley","1250 - Unknown",NA,75,"UK:Great Britain",8,2
"KPQH-2WY",NA,"Joan de Bamville","1264 - 1326",NA,62,"UK:Great Britain",8,2
"L6JB-YCH",NA,"James Hawkset II","1273 - 1294",NA,21,"UK:Great Britain",2,0
"LYL9-49Z",NA,"Mrs James Hawkset","1273 - Unknown",NA,NA,"UK:Great Britain",2,0
"GDS7-TVL",NA,"Richard Massey","1276 - 1337",NA,61,"UK:Great Britain",1,12
"GFXL-JL3",NA,"Alice Knowsley","1285 - 1337",NA,52,"UK:Great Britain",1,0
"G95D-54L",NA,"Joan de Twyford","1299 - Unknown",NA,NA,"UK:Great Britain",3,1
"94RX-T2F",NA,"Edmund Mortimer 2nd Lord Mortimer","1252 - 1304",NA,51,"UK:Great Britain",9,6
"9MB1-BY8",NA,"Margaret Eleanor de Fiennes","1250 - 1334",NA,84,"France",9,8
"LDSQ-Q3P",NA,"Geoffrey De Lucy","1324 - 1399",NA,74,"UK:Great Britain",2,3
"GQ7V-YZR",NA,"Lady Margery de Lucy","1315 - 1400",NA,85,"UK:Great Britain",2,0
"LY7M-9ZR",NA,"John l'Achdecken","1306 - 1370",NA,64,"UK:Great Britain",11,1
"9CZJ-BFW",NA,"Cecily Haccombe","1310 - 1359",NA,49,"UK:Great Britain",1,0
"L18B-L6P",NA,"Sir John Talbot","1337 - Unknown",NA,37,"UK:Great Britain",5,0
"G8TY-R6Q",NA,"Catherine de Bromwich","1339 - 1381",NA,42,"UK:Great Britain",5,0
"9Z4P-J9S",NA,"Hugh de Venables","1256 - 1311",NA,55,"UK:Great Britain",14,5
"L56H-PHG",NA,"Agatha de Vernon","1280 - 1350",NA,70,"UK:Great Britain",14,7
"KNZ4-FQZ",NA,"Richard de Houghton","1278 - 1341",NA,63,"UK:Great Britain",8,5
"GW2D-91B",NA,"Lady Sybil de Lea","1283 - 1330",NA,47,"UK:Great Britain",6,7
"G94F-QN7",NA,"Alan de Cotton","1290 - 1322",NA,32,"UK:Great Britain",2,2
"GZ4G-XYH",NA,"Margaret de Acton","1295 - 1320",NA,25,"UK:Great Britain",2,0
"LZBW-2D5",NA,"Thomas de Heaton","1260 - 1288",NA,28,NA,2,4
"M7KV-KRF",NA,"Joan NEVILLE","1257 - 1318",NA,61,"UK:Great Britain",2,5
"9C77-SRZ",NA,"Roger de Mainwaring","1263 - 1295",NA,32,"UK:Great Britain",10,4
"27PS-ZN1",NA,"Christiana de Birtles","1265 - 1334",NA,69,"UK:Great Britain",10,0
"LCX9-JWH",NA,"Henry Davenport","1256 - 1294",NA,38,"UK:Great Britain",4,4
"LZT9-Y4V",NA,"Agnes de Macclesfield","1258 - 1322",NA,64,"UK:Great Britain",13,5
"LH7D-8QP",NA,"Roger De Leicester","1278 - 1349",NA,71,"UK:Great Britain",5,2
"G9LR-CVK",NA,"Joyce Isabel","1282 - 1340",NA,58,"UK:Great Britain",5,0
"G8C1-W43",NA,"Sir John de Braose - Lord of Stinton and Ludborough Sr","1306 - Unknown",NA,63,"UK:Great Britain",7,2
"GDRF-G65",NA,"Agnes Eva de Ufford","1305 - 1370",NA,65,"UK:Great Britain",2,7
"L1J5-KPV",NA,"Sir John de Shardelow","1315 - 1391",NA,76,"UK:Great Britain",2,1
"GS73-P87",NA,"Margaret Hocknell","1320 - Unknown",NA,NA,"UK:Great Britain",2,0
"GX9V-ZTF",NA,"Reynold de Grey 4th Baron Grey of Wilton","1311 - 1370",NA,58,"UK:Great Britain",7,3
"LBN2-694",NA,"Maud de Botetourt","1315 - 1391",NA,76,"UK:Great Britain",7,1
"LH8P-TVB",NA,"Sir John le Strange 2nd Lord Strange of Blackmere","1306 - 1349",NA,43,"UK:Great Britain",8,7
"KCKT-XC7",NA,"Thomas Astley","Unknown - 1368",NA,62,"UK:Great Britain",7,6
"LHTK-JRJ",NA,"Elizabeth de Beauchamp","1305 - 1359",NA,54,"UK:Great Britain",7,4
"9WMV-297",NA,"John Frome","1363 - 1404",NA,41,"UK:Great Britain",2,0
"9WMV-29G",NA,"Margaret de Tregos","1360 - 1420",NA,60,"UK:Great Britain",2,0
"L2BJ-NCB",NA,"Marmaduke Lumley","1314 - 1365",NA,51,"UK:Great Britain",7,3
"M32Z-B5R",NA,"Margaret De Holland","1322 - 1365",NA,43,"UK:Great Britain",7,3
"LZ2D-FMP","Q155167","Jean I de Luxembourg Roi de Bohême","1296 - 1346","https://en.wikipedia.org/wiki/John_of_Bohemia",50,"Czech Republic",9,2
"LRBX-2JK",NA,"Hertog Jan III van Brabant","1299 - 1355",NA,56,"Belgium",4,0
"G2L8-H82",NA,"Comtesse Marie d'Évreux","1303 - 1335",NA,32,"France",3,2
"GH91-239",NA,"William de Cheyne","1274 - 1322",NA,48,"UK:Great Britain",3,0
"LYWM-S6F",NA,"Margaret Shurland","1281 - 1308",NA,27,NA,3,0
"LZP3-5VC",NA,"Sir Baron Robert Francis Francis of Foremark IV","1342 - 1380",NA,38,"UK:Great Britain",7,8
"94BL-4JF",NA,"Cecily De Beaufoy","1344 - 1389",NA,45,"UK:Great Britain",6,0
"GG2Z-FQ9",NA,"Willem Lord Botreaux","1369 - 1395",NA,26,"UK:Great Britain",1,0
"GG2Z-ZTK",NA,"Elisabeth St. Loë","1368 - 1409",NA,41,"UK:Great Britain",1,0
"M6Z7-L6C",NA,"John Wingfield","1345 - 1389",NA,44,"UK:Great Britain",6,3
"M4Q7-84C",NA,"Margaret Hastings","1355 - 1397",NA,42,"UK:Great Britain",7,4
"K1TD-YZL",NA,"John Russell","1340 - 1405",NA,65,"UK:Great Britain",6,0
"LY6M-3QB",NA,"Agnes De La Planche","1342 - 1390",NA,48,"UK:Great Britain",5,0
"GDHK-RKZ",NA,"Sir John Luttrell","1287 - 1363",NA,76,"UK:Great Britain",3,2
"LH5B-82M",NA,"Joan de Mohun","1308 - 1378",NA,70,"UK:Great Britain",3,6
"G4PT-YKG",NA,"Richard Beaumont","1296 - Unknown",NA,NA,"UK:Great Britain",1,1
"G2L5-1Y7",NA,"Annabelle de Lacy","1297 - Unknown",NA,NA,"UK:Great Britain",1,0
"LZ4V-CBQ",NA,"John Arundell III","1310 - 1376",NA,66,"UK:Great Britain",5,0
"LTYS-WNV",NA,"Elizabeth Carminow","1314 - 1356",NA,42,"UK:Great Britain",5,0
"LBLV-6S7",NA,"William Luscote","1314 - 1407",NA,93,"UK:Great Britain",1,0
"GHJZ-X2P",NA,"Alice Archdeacon","1325 - 1413",NA,88,"UK:Great Britain",1,0
"G3TJ-7QK",NA,"Sir William Lambourne","1317 - Unknown",NA,NA,"UK:Great Britain",1,0
"MZG6-3P6",NA,"Joanna Lansladrou","1320 - Unknown",NA,NA,"UK:Great Britain",1,0
"G4V1-36P",NA,"Ralph Le Sueur","1320 - 1410",NA,90,"UK:Great Britain",3,0
"LZNG-5WY",NA,"Mabel Berkeley","1325 - 1380",NA,55,"UK:Great Britain",2,5
"MXLX-3MC",NA,"Sir John Carminow","1280 - 1332",NA,52,"UK:Great Britain",8,12
"LH73-NGW",NA,"Johanna Glynn","1294 - 1349",NA,55,"UK:Great Britain",8,0
"MHJB-VW3",NA,"David de Egerton","1277 - 1362",NA,85,"UK:Great Britain",9,9
"LTG4-ZMR",NA,"Isabella Fulleshurst","1278 - 1340",NA,62,"UK:Great Britain",9,2
"LKLW-MP9",NA,"Gorrana De Crepon","1240 - 1313",NA,73,"Italy",8,0
"GVJ9-Q2M",NA,"Richard Pollard","1314 - 1418",NA,104,"UK:Great Britain",2,0
"MHWG-MZ5",NA,"Sir John De La Warre 2nd Baron de la Warre","1277 - 1347",NA,70,"UK:Great Britain",6,2
"LRG7-FVL",NA,"Joan Grelley","1280 - 1353",NA,73,"UK:Great Britain",6,2
"G736-XN8",NA,"Thomas De Meering","1300 - 1368",NA,68,"UK:Great Britain",2,0
"G73X-1FR",NA,"Elizabeth De Foun","1300 - 1368",NA,68,"UK:Great Britain",2,0
"L1RV-DXC",NA,"Hugh de Grove Hercy","1300 - 1367",NA,67,"UK:Great Britain",1,0
"L1RV-VTR",NA,"Alicia","1305 - 1340",NA,35,"UK:Great Britain",1,0
"G4X2-P4H",NA,"John Engaine","1302 - 1358",NA,55,"UK:Great Britain",10,2
"L8BV-RH4",NA,"Joan Peverel","1305 - 1359",NA,54,"UK:Great Britain",10,0
"LRWD-61S",NA,"John de Clinton, 2nd Lord Clinton","1300 - Unknown",NA,35,"UK:Great Britain",5,6
"LBYV-PJK",NA,"Margery Corbet","1304 - 1343",NA,39,"UK:Great Britain",7,1
"GW78-JX2",NA,"Thomas Gilbert I","1155 - 1180",NA,25,"UK:Great Britain",1,0
"GW78-25W",NA,"Amy Gillett","1159 - Unknown",NA,NA,"UK:Great Britain",1,0
"G7GC-5TM",NA,"William De Compton","1270 - Unknown",NA,NA,"UK:Great Britain",2,2
"G7GZ-SH7",NA,"Amicia Norris","1240 - Unknown",NA,NA,NA,1,0
"LZXL-N8L",NA,"Sir Richard Champernowne","1278 - Unknown",NA,60,"UK:Great Britain",5,1
"GWLW-SQR",NA,"Elizabeth Valletort","Unknown - 1344",NA,NA,"UK:Great Britain",9,6
"GFMM-VN2",NA,"Hugh Vautort","1270 - 1310",NA,40,"UK:Great Britain",7,0
"GW7C-J9F",NA,"Lucy Brett","1275 - Unknown",NA,44,"UK:Great Britain",7,1
"KNHP-PNQ",NA,"Sir Roger Rohaut","1304 - 1350",NA,46,"UK:Great Britain",1,0
"9CCB-MW5",NA,"Eleanor Lovel","1307 - 1326",NA,19,"UK:Great Britain",1,3
"GM26-4W8",NA,"Philip le Despenser 1st Baron le Despenser","1342 - 1401",NA,58,"UK:Great Britain",4,3
"M8HL-LSR",NA,"Lady Margaret (Elizabeth) de Cobham","1345 - Unknown",NA,113,"UK:Great Britain",4,0
"G6M5-V8C",NA,"John Bramshott","1330 - 1412",NA,82,"UK:Great Britain",4,0
"L6YW-7Y5",NA,"Elizabeth Lisle","1346 - 1369",NA,24,"UK:Great Britain",4,2
"LWR5-KJW",NA,"Robert de Gensing","1295 - Unknown",NA,NA,"UK:Great Britain",1,0
"GJHX-3GW",NA,"Mrs Robert de Gensing","1297 - Unknown",NA,NA,"UK:Great Britain",1,0
"LZJP-NPZ",NA,"Miles Courcy","1318 - 1358",NA,40,"Ireland",1,4
"9C78-4KL",NA,"Honora O'Brien","1300 - Unknown",NA,NA,"Ireland",1,0
"GNPL-51Y",NA,"Foulques V Paynel - Baron de Hambye, Seigneur de Bricqueville","1302 - 1350",NA,48,"France",8,3
"GNLK-ZQ4",NA,"Agnes de Chanteloup","1300 - 1372",NA,72,"France",8,0
"GNLQ-BP2",NA,"Francois de Haverskerque","1305 - 1347",NA,42,NA,1,1
"GN59-613",NA,"Eleonore de Roeulx de Trazegnies","1310 - Unknown",NA,NA,"France",1,0
"LR3K-N99",NA,"Sir John Carreu II","1313 - 1362",NA,49,"UK:Great Britain",3,2
"LTJ9-HZV",NA,"Margaret de Mohun","1318 - 1366",NA,48,"UK:Great Britain",3,1
"G61C-QMT",NA,"Arthur de Battisford","1312 - 1337",NA,26,"UK:Great Britain",1,0
