"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"GGNQ-9TW",NA,"Katherine Banastre","1333 - Unknown",NA,NA,NA,1,0
"GZZY-MZ5",NA,"Ellis Fitz Payne","1340 - Unknown",NA,NA,"Germany",1,0
"LKC9-HZL",NA,"Margery Lyte","1340 - Unknown",NA,NA,"UK:Great Britain",1,4
"GQ5Z-5W4",NA,"Robert de Yeovilton","1332 - 1432",NA,100,"UK:Great Britain",3,0
"G4R9-2S2",NA,"John Malet","1323 - 1369",NA,46,"UK:Great Britain",6,8
"LK6R-616",NA,"Elizabeth de Kingston","1325 - 1399",NA,74,"UK:Great Britain",5,1
"GSYQ-Q3Z",NA,"Richard Lyffe","1328 - 1400",NA,72,"UK:Great Britain",2,0
"GSTR-RK8",NA,"Margery De Stawell","1334 - 1401",NA,67,"UK:Great Britain",2,7
"GKQ3-ZZ7",NA,"John Roynan","1346 - 1408",NA,62,"UK:Great Britain",1,0
"GKQ3-2WF",NA,"Joane de Beaupré","1348 - 1396",NA,48,"UK:Great Britain",1,0
"LZ99-82S",NA,"John de Longland","1323 - 1380",NA,57,"UK:Great Britain",3,3
"GC45-C93",NA,"Isabel Beaupré","1339 - 1380",NA,41,"UK:Great Britain",3,1
"LYTM-9N6",NA,"Adam Fauntleroy","1310 - 1374",NA,64,"UK:Great Britain",1,1
"G4TH-836",NA,"Ellen Ferrers","1315 - Unknown",NA,NA,"UK:Great Britain",1,0
"9QQ4-CYX",NA,"Roger Le Waleys","1310 - 1375",NA,65,"UK:Great Britain",2,0
"9QQG-7S3",NA,"Johanna De Chisildene","1311 - 1355",NA,44,"UK:Great Britain",2,0
"9HD5-TC4",NA,"William Cheselden","1350 - 1427",NA,77,"UK:Great Britain",2,0
"GV65-XQK",NA,"Elizabeth de Warre","1384 - 1430",NA,46,"UK:Great Britain",3,2
"G9MM-MJ8",NA,"Henry Popham","1339 - 1418",NA,79,"UK:Great Britain",2,2
"LVDJ-42Y",NA,"Joan Frank","1360 - Unknown",NA,41,"UK:Great Britain",1,0
"LZ2L-RGQ",NA,"Nicholas Rede","1365 - 1438",NA,73,"UK:Great Britain",1,0
"LZ2L-RGB",NA,"Unknown Parnel","1368 - 1434",NA,66,"UK:Great Britain",1,0
"L27Q-4NG",NA,"Richard Flamock","1402 - Unknown",NA,NA,"UK:Great Britain",2,0
"KHH6-J17",NA,"Margaret Gerveis","1404 - Unknown",NA,NA,"UK:Great Britain",2,3
"9HYT-J2H",NA,"Henry Trewynard","Unknown - Unknown",NA,NA,NA,1,0
"GF1B-5G6",NA,"Johanna","Unknown - Unknown",NA,NA,NA,1,0
"9HYT-JRZ",NA,"Thomas John Lucombe","1380 - Unknown",NA,NA,"UK:Great Britain",1,0
"9HYT-JTL",NA,"Alice Carburra","1380 - Unknown",NA,NA,"UK:Great Britain",1,0
"9HYT-K81",NA,"Andrew Helligan Sir","1428 - Unknown",NA,NA,"UK:Great Britain",1,0
"9HYT-K6S",NA,"Melior","Unknown - Unknown",NA,NA,NA,1,0
"GGH3-BMM",NA,"John Trelawny","1386 - 1433",NA,47,NA,1,0
"GGH3-KP1",NA,"Agnes Tregodick","Unknown - 1370",NA,NA,NA,1,0
"G7FL-YX4",NA,"Nicolas Helligan","Unknown - 1395",NA,NA,"UK:Great Britain",1,0
"L8JT-67M",NA,"Elizabeth Mayndy","1355 - Unknown",NA,NA,"UK:Great Britain",2,0
"GGN2-W6F",NA,"Pownde","1370 - Unknown",NA,NA,"UK:Great Britain",1,0
"LRV5-5BR",NA,"Jennett Power","1375 - 1450",NA,75,"Switzerland",1,0
"99FT-DH5",NA,"Llywarch ap Bran Lord of Menai","1120 - Unknown",NA,NA,"UK:Wales:Anglesey",9,0
"LD5P-XZ2",NA,"Rhael Verch Ap Gronwy","1111 - 1150",NA,39,"UK:Great Britain",23,4
"L55X-ZGJ",NA,"Cynwrig ap Iorwerth","1122 - 1196",NA,74,"UK:Great Britain",6,4
"93QH-Y8C",NA,"Angharad verch Hwfa","1135 - 1173",NA,38,"UK:Great Britain",6,0
"LH82-BWW",NA,"Edmund Lawrence","1315 - 1381",NA,66,"UK:Great Britain",6,3
"GDR1-DSG",NA,"Agnes de Washington","1340 - 1406",NA,66,NA,6,0
"G9CX-N1M",NA,"Nicholas de Longford III","1351 - 1401",NA,50,"UK:Great Britain",9,4
"G6RR-THR",NA,"Margaret De Appleby","1344 - 1396",NA,52,"UK:Great Britain",1,10
"LV7G-C25",NA,"Sir Alfred Alured de Sulney","1328 - Unknown",NA,NA,"UK:Great Britain",3,0
"GKV1-FCR",NA,"Mrs Alfred Alured De Sulney","1328 - Unknown",NA,NA,"UK:Great Britain",1,0
"GMNW-4H9",NA,"Sir Richard Radcliffe","1376 - 1431",NA,55,"UK:Great Britain",12,8
"GN1Q-1YM",NA,"Robert Woodford","1375 - 1430",NA,55,"UK:Great Britain",1,2
"LYZS-LV6",NA,"Isabel de Neville","1386 - Unknown",NA,NA,"UK:Great Britain",1,4
"GGK4-145",NA,"Robert Browne","1371 - 1462",NA,91,"UK:Great Britain",1,1
"G8YC-V9F",NA,"Lady Margaret Warren","1378 - 1452",NA,74,"UK:Great Britain",3,7
"G92T-JC7",NA,"Sir Thomas Arundel","1387 - 1430",NA,43,"UK:Great Britain",1,2
"GXWR-LGK",NA,"Johanna Moyne","1402 - 1444",NA,42,"UK:Great Britain",1,0
"GQCD-8MT",NA,"Thomas Baker III","1384 - 1420",NA,36,"UK:Great Britain",2,1
"GVT4-MSB",NA,"Margaret Thomas","1388 - 1466",NA,78,"UK:Great Britain",2,0
"LR37-FT6",NA,"Elizabeth de Ros","1366 - 1424",NA,58,"UK:Great Britain",5,5
"LHP9-JJ1","Q471421","Sir Henry Percy","1364 - 1403","https://en.wikipedia.org/wiki/Henry_Percy_(Hotspur)",39,"UK:Great Britain",2,4
"L5PZ-F6P","Q5363245","Elizabeth Mortimer Baroness Camoys","1371 - 1417","https://en.wikipedia.org/wiki/Elizabeth_Mortimer",46,"UK:Great Britain",3,3
"MSS8-TWG",NA,"Lord Richard De Hamerton Of Hellifield Peel","1354 - Unknown",NA,NA,"UK:Great Britain",1,2
"G8B1-RKZ",NA,"Elizabeth Radcliffe","1329 - Unknown",NA,NA,"UK:Great Britain",1,0
"LH5K-ML2",NA,"Sir Richard VII Tempest","1356 - Unknown",NA,72,"UK:Great Britain",6,4
"L12P-15Y",NA,"Margaret Staynforth","1365 - 1430",NA,66,"UK:Great Britain",6,2
"LRGM-KNV",NA,"Robert Conyers","1325 - Unknown",NA,65,"UK:Great Britain",4,0
"LD4T-KR1",NA,"Juliana Percy","1334 - 1370",NA,36,"UK:Great Britain",4,1
"G8CM-RWD",NA,"John de St. Quintin","1336 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQ5G-DL1",NA,"Elizabeth de Swinhoe","1340 - Unknown",NA,69,"UK:Great Britain",4,0
"GC4H-MF7",NA,"Sir William Seton 1st Lord Seton","1348 - 1410",NA,62,NA,11,1
"L1Q2-SSY",NA,"Janet Fleming","1351 - 1430",NA,79,"UK:Great Britain",11,1
"L2LX-2SX",NA,"Sir Adam De Gordon","1356 - 1402",NA,46,"UK:Great Britain",2,0
"LHDH-7CT",NA,"Elisabeth De Keith","1360 - 1438",NA,78,"UK:Great Britain",4,2
"G7FG-ZW4",NA,"Robert Maitland","1369 - 1435",NA,66,"UK:Great Britain",9,4
"LJVR-2ZX",NA,"Marian Abernethy","1371 - 1466",NA,95,"UK:Great Britain",9,4
"G2KV-5JN",NA,"Thomas Pourmont","1417 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2YM-4S5",NA,"Lady Thomas Pourmont","1422 - Unknown",NA,NA,"UK:Great Britain",1,0
"GNCQ-ZXQ",NA,"Katherine Arderne","1322 - 1385",NA,64,"UK:Great Britain",3,7
"29B8-CLN",NA,"Ralph de Wilbraham","1340 - 1388",NA,48,"UK:Great Britain",5,2
"9CNZ-YX8",NA,"John le Strange 6th Lord Strange of Knockin","1352 - 1397",NA,45,"UK:Great Britain",10,5
"LRC5-WWM",NA,"Maud de Mohun","1352 - 1400",NA,48,"UK:Great Britain",10,3
"971K-YRW",NA,"Sir Robert Stewart of Shambothy, Innermeath","1330 - 1386",NA,56,"UK:Great Britain",4,2
"GLK2-8GJ",NA,"Heiress of Holkettle Margaret Bethune - heiress of holkettle","1328 - 1417",NA,89,"UK:Great Britain",4,1
"GKV8-4FL",NA,"Richard d'Anvers II","1330 - 1409",NA,79,"UK:Great Britain",1,2
"GKVZ-RB8",NA,"Agnes Brancestre","1360 - 1395",NA,35,"UK:Great Britain",1,4
"G7WF-MFT",NA,"William de Verney","1344 - 1400",NA,56,"UK:Great Britain",2,2
"M7CX-WL8",NA,"Elizabeth de Bereham","1347 - 1390",NA,43,"UK:Great Britain",2,2
"G3J9-K5P",NA,"Henri de Bar, Marquis de Pont-a-Mousson","1366 - 1396",NA,30,"France",3,8
"GN7N-CV4",NA,"Marie de Coucy","1366 - 1405",NA,38,"France",3,1
"LB4P-9TJ",NA,"Sir John Berkeley","1352 - 1428",NA,76,"UK:Great Britain",8,3
"MKZL-QBV",NA,"Elizabeth de Betteshorne","1353 - 1420",NA,67,"UK:Great Britain",8,0
"GD3K-GLN",NA,"Oliver de Saint-John","1346 - 1437",NA,91,NA,1,0
"G6MY-DWR",NA,"Elizabeth de la Bere","1338 - 1428",NA,90,"UK:Great Britain",2,6
"LC2C-Y75",NA,"Sir John Paulett II","1354 - 1391",NA,37,"UK:Great Britain",5,1
"LVF8-C7N",NA,"Elizabeth Creedy De La Bere","1351 - 1415",NA,64,"UK:Great Britain",5,1
"LDV3-JF9",NA,"Roger de Beauchamp","1362 - 1406",NA,43,"UK:Great Britain",1,1
"GGWJ-TRQ",NA,"Mary","1365 - 1406",NA,41,"UK:Great Britain",1,0
"G32H-SJJ",NA,"Gruffudd ap Howel","1310 - Unknown",NA,NA,"UK:Great Britain",2,0
"G32H-M8J",NA,"Daughter verch Rhys Lloyd","1320 - Unknown",NA,NA,"UK:Great Britain",2,0
"93QH-BD4",NA,"Dafydd Eyton","Unknown - Unknown",NA,NA,"UK:Great Britain",1,0
"L29N-TCV",NA,"Alice Plumpton","1335 - 1408",NA,73,"UK:Great Britain",8,2
"LCWK-RPP",NA,"Henry Standish","1316 - 1396",NA,80,"UK:Great Britain",8,9
"LBCT-LQ4",NA,"Lady Isolde Lea","1326 - 1365",NA,39,"UK:Great Britain",5,1
"G81F-WDQ",NA,"Lord John de  Olney III","1354 - 1419",NA,65,"UK:Great Britain",3,0
"GF65-4MR",NA,"Lady Margaret Margery 17th D'Olney","1364 - 1443",NA,79,"UK:Great Britain",2,0
"L63N-98J",NA,"William Bozum","1374 - 1424",NA,50,"UK:Great Britain",2,1
"LXSY-1LK",NA,"Margaret Arden","1372 - 1420",NA,48,"UK:Great Britain",4,1
"LC5P-168",NA,"Thomas Sackville Lord Amington","Unknown - Unknown",NA,NA,NA,5,3
"GH6N-K9X",NA,"Margaret Dallingridge","1363 - Unknown",NA,NA,"UK:Great Britain",5,1
"G7Y5-RB6",NA,"Richard Wakehurst","Unknown - 1454",NA,76,"UK:Great Britain",4,0
"L5RJ-R5F",NA,"Elizabeth Etchingham","1380 - 1464",NA,84,"UK:Great Britain",4,0
"GQYT-JSF",NA,"John Digges","1385 - 1449",NA,64,"UK:Great Britain",2,4
"LD83-F1M",NA,"Juliana Horne","1395 - 1462",NA,67,NA,2,1
"LY8Q-5DX",NA,"Robert Ogle","1379 - 1435",NA,56,"UK:Great Britain",10,3
"LZM1-1KV",NA,"Margaret Grey","1382 - 1451",NA,69,"UK:Great Britain",10,5
"9CMJ-BRV",NA,"Robert Poynings 5th Baron Poynings","1382 - 1446",NA,63,"UK:Great Britain",4,1
"GC84-VSZ",NA,"Eleanor Grey","1381 - Unknown",NA,52,"UK:Great Britain",3,5
"GD8V-GGP",NA,"Sir Thomas Hoo","1370 - 1420",NA,50,"UK:Great Britain",2,0
"LB6G-R57",NA,"Eleanor Felton","1361 - 1400",NA,39,"UK:Great Britain",5,2
"GL6V-XD7",NA,"John Browne IV","1315 - 1398",NA,83,"UK:Great Britain",2,2
"LBCK-CLF",NA,"Alice Swinstead","1321 - 1398",NA,77,"UK:Great Britain",2,0
"LV92-H4Q",NA,"Sir Giles Arden Knight","1355 - 1375",NA,20,"UK:Great Britain",2,0
"L193-5ZW",NA,"Johanna Trillow","1350 - 1381",NA,31,"UK:Great Britain",2,1
"LHVN-TR6",NA,"John Chidiock 4th Baron FitzPayne","Unknown - 1390",NA,41,"UK:Great Britain",1,0
"LH54-6R9",NA,"Joan St Lo","1354 - 1381",NA,27,"UK:Great Britain",1,1
"MSZH-9TP",NA,"Ivo FitzWarin","1347 - 1414",NA,66,"UK:Great Britain",2,2
"LJLF-KLC",NA,"Maud Argentine","1350 - 1414",NA,64,"UK:Great Britain",3,3
"L1Q4-G7V",NA,"Sir Thomas Berkeley Lord of Coston","1293 - 1361",NA,68,"UK:Great Britain",13,0
"LTH9-RKH",NA,"Margaret Mortimer","1304 - 1337",NA,33,"UK:Great Britain",9,14
"LTF3-8T1","Q7351393","Robert de Clifford","1305 - 1344","https://en.wikipedia.org/wiki/Robert_Clifford,_3rd_Baron_Clifford",38,"UK:Great Britain",7,6
"LZ2C-N3F",NA,"Isabel de Berkeley","1305 - 1362",NA,56,"UK:Great Britain",7,8
"G86V-VGJ",NA,"Sir Marmaduke Darell","1290 - 1345",NA,55,"UK:Great Britain",1,5
"G652-3KN",NA,"Cecilia","1294 - 1356",NA,62,"UK:Great Britain",1,0
"LBN5-QN8",NA,"Ralph d'Aubeney 2nd Baron Daubeny","1304 - 1378",NA,74,"UK:Great Britain",5,6
"GWYV-792",NA,"Alice Montacute","1311 - 1346",NA,35,"UK:Great Britain",4,11
"L8BZ-MJB",NA,"Henry de Wilington","1313 - 1349",NA,36,"UK:Great Britain",5,0
"GMRB-H63",NA,"Isabel Whalesborough","1311 - 1363",NA,52,"UK:Great Britain",10,3
"LDKK-WR2",NA,"Roger De Calston III","1291 - 1342",NA,51,"UK:Great Britain",1,0
"G652-S93",NA,"Joanna de St Martin","1296 - Unknown",NA,NA,"UK:Great Britain",1,1
"G652-S92",NA,"Richard Combe","1301 - Unknown",NA,NA,NA,1,0
"G652-7G7",NA,"Maud London","1315 - 1352",NA,37,"UK:Great Britain",2,0
"LB15-S8T",NA,"Sir Edmund Childrey","1325 - 1372",NA,47,"UK:Great Britain",4,1
"GMDD-Y22",NA,"Lucy Frethorne","1328 - 1396",NA,68,"UK:Great Britain",4,0
"G352-58M",NA,"Sir James Chudleigh","1336 - 1401",NA,65,"UK:Great Britain",3,0
"GLK2-YMD",NA,"William Douglas 1st of Drumlanrig","1378 - 1421",NA,43,"UK:Great Britain",3,3
"GL8T-ZLJ",NA,"Elizabeth Stewart of Shambothy, Innermeath and Durisdeer","1374 - Unknown",NA,NA,"UK:Great Britain",3,3
"G63H-RFF",NA,"John Woodward","1401 - 1465",NA,64,"UK:Great Britain",7,1
"LZRK-DJ2",NA,"Margery Weaver","1405 - 1479",NA,74,"UK:Great Britain",8,0
"G66W-NNL",NA,"Robert Corbet II","1407 - 1487",NA,80,"UK:Great Britain",2,0
"KH9Q-PHW",NA,"Mrs. Cecilia Corbet","1411 - 1476",NA,66,"UK:Great Britain",2,0
"G8L5-5JH",NA,"Baron Thomas Upton of Treloish","1406 - 1470",NA,64,"UK:Great Britain",5,0
"GF2R-RZ6",NA,"Joan Trelawny","1427 - 1464",NA,37,"UK:Great Britain",5,1
"GMWN-1YD",NA,"William Mohun","1429 - Unknown",NA,NA,NA,3,0
"G4TQ-JGT",NA,"Maud Hayre","1430 - Unknown",NA,NA,"UK:Great Britain",3,0
"GXBG-2YX",NA,"Collingridge","Unknown - Unknown",NA,NA,NA,1,0
"GXBG-QBT",NA,"Goodridge","Unknown - Unknown",NA,NA,NA,1,0
"G77J-MPS",NA,"John Mitchell","1400 - Unknown",NA,NA,"UK:Great Britain",2,0
"GZ5Z-VNK",NA,"Sir William Whitford","1400 - 1500",NA,100,"UK:Great Britain",2,1
"LW4W-XV1",NA,"Mary Ann Outlaw","1403 - Unknown",NA,NA,"UK:Great Britain",2,0
"LVYD-383",NA,"Sir William Cromwell","1416 - 1472",NA,56,"UK:Great Britain",3,2
"LZ8D-6D7",NA,"Margaret Smythe","1414 - 1467",NA,53,"UK:Great Britain",3,5
"GG4R-L56",NA,"Thomas Steward Of Swaffham","1385 - 1433",NA,48,"UK:Great Britain",5,2
"GMMZ-DT2",NA,"Cecily Hamerton","1388 - Unknown",NA,NA,"UK:Great Britain",5,0
"GSM2-D5R",NA,"John Burley","1432 - 1505",NA,73,"UK:Great Britain",2,0
"GSM2-ZZZ",NA,"Thomasina Littleton","1440 - 1481",NA,41,"UK:Great Britain",2,0
"GZ7Z-FZW",NA,"Sir Randolph Pigot","1334 - 1404",NA,70,"UK:Great Britain",2,5
"GMDT-LCH",NA,"Joan de Clotheram","1351 - 1420",NA,69,"UK:Great Britain",2,0
"GQRP-BD5",NA,"Roger de Leeds","1346 - 1437",NA,91,"UK:Great Britain",2,0
"GQRP-1X5",NA,"Jane de Tilli","1350 - Unknown",NA,NA,"UK:Great Britain",2,0
"GVFD-CWL",NA,"Sir John de Berners","1335 - 1362",NA,27,"UK:Great Britain",2,0
"GQSS-VRW",NA,"Katherine St Omer","1345 - 1403",NA,57,"UK:Great Britain",2,2
"GXHK-V1F",NA,"Sir John de Ashton II","1340 - 1403",NA,63,"UK:Great Britain",7,0
"LZN5-FG6",NA,"Lady Anne de Standish","1348 - 1405",NA,57,"UK:Great Britain",5,3
"GM3Y-FZ5",NA,"Thomas Fitton II","1322 - 1396",NA,74,"UK:Great Britain",5,4
"LJGF-57G",NA,"Margaret Leigh","1330 - 1379",NA,49,"UK:Great Britain",6,1
"KLBS-JFC",NA,"Lord William Hesketh","1320 - 1378",NA,58,"UK:Great Britain",3,3
"GLK2-2RK",NA,"Marcella De Thweng","1336 - 1379",NA,43,"UK:Great Britain",3,4
"L825-6Q1",NA,"William De Tregoss","1368 - Unknown",NA,NA,"UK:Great Britain",2,1
"G22J-PLM",NA,"Yolande Mariette D'Enghien","Unknown - 1408",NA,NA,NA,6,2
"L87Z-F6X",NA,"Walter De Clopton","1298 - 1337",NA,39,"UK:Great Britain",7,7
"LY9N-BBW",NA,"Alice Fitzhugh","1300 - 1377",NA,77,"UK:Great Britain",7,0
"LY65-DCR",NA,"Hugh Shirley","1362 - 1403",NA,41,"UK:Great Britain",9,0
"LYY4-Q1V",NA,"Beatrice Braose","1366 - 1440",NA,74,"UK:Great Britain",8,4
"G8TY-LN8",NA,"Henry Sothill","1345 - 1381",NA,36,"UK:Great Britain",5,1
"GGP9-3NJ",NA,"Mrs. Henry Sothill","1345 - Unknown",NA,NA,"UK:Great Britain",5,0
"M44C-6RQ",NA,"Sir Godfrey Foljambe III","1367 - 1388",NA,21,"UK:Great Britain",1,1
"MYK4-NT5",NA,"Margaret Leeke","1367 - 1454",NA,87,"UK:Great Britain",1,6
"L83H-NSR",NA,"Sir Thomas de Ros, Knt","1336 - 1384",NA,48,"UK:Great Britain",6,4
"LWR2-L6G",NA,"Beatrice Stafford","1341 - 1415",NA,74,"UK:Great Britain",7,8
"LTY5-M6D",NA,"Sir John FitzAlan","1351 - 1379",NA,28,"UK:Great Britain",5,4
"LBTT-QQ8",NA,"Eleanor Mautravers","1345 - 1404",NA,59,"UK:Great Britain",7,2
"GGL3-C46",NA,"Lettice 'unknown'","1350 - Unknown",NA,NA,NA,1,0
"LVDH-R93",NA,"Gilbert De Wadham","1320 - 1383",NA,63,"UK:Great Britain",2,0
"LR91-N5P",NA,"Elizabeth De Shilston","1322 - 1412",NA,90,"UK:Great Britain",2,0
"GHKP-HW7",NA,"William de Wrottesley","1285 - 1381",NA,96,"UK:Great Britain",2,3
"G3K8-YRL",NA,"Joan de Bassett","1324 - 1413",NA,89,"UK:Great Britain",3,0
"LY9H-GPH",NA,"Sir Robert Dalton","1279 - 1354",NA,75,NA,3,4
"LYLV-625",NA,"Mary Elena de Latham","1274 - Unknown",NA,NA,"UK:Great Britain",3,3
"L2FY-W1V",NA,"Henry Hughes III","1292 - 1349",NA,57,"UK:Great Britain",6,1
"LBXL-X9Q",NA,"Katherine FitzAlan","1306 - 1376",NA,70,"UK:Great Britain",7,8
"L4BD-XDX",NA,"Sir Roger de Pilkington II","1291 - 1343",NA,52,"UK:Great Britain",7,1
"LRNR-88Z",NA,"Alicia de Bury","1302 - 1374",NA,72,"UK:Great Britain",7,5
"LYCD-LZ8",NA,"Sir Henry de Trafford Kt","1324 - 1375",NA,51,"UK:Great Britain",15,9
"K1T8-KNZ",NA,"Margaret Ince","1328 - 1416",NA,88,"UK:Great Britain",9,2
"GNCY-VBK",NA,"Ralph Radcliffe","1355 - 1406",NA,51,"UK:Great Britain",5,3
"GVF6-YP4",NA,"Elena Massey of Tatton","1365 - Unknown",NA,51,"UK:Great Britain",3,4
"GKKW-Y5R",NA,"William Mobberly","1284 - 1327",NA,43,"UK:Great Britain",10,1
"MRZC-P6X",NA,"Maud Downes","1280 - 1348",NA,69,"UK:Great Britain",9,6
"L812-YM1",NA,"Richard Bayley","1358 - 1391",NA,33,"UK:Great Britain",1,0
"M1XD-9N3",NA,"Margaret de Sherburne","1359 - 1390",NA,31,"UK:Great Britain",1,1
"L8YB-4VW",NA,"Sir Godfrey de Foljambe I","1317 - 1376",NA,59,"UK:Great Britain",9,1
"L8R6-LBW",NA,"Avena de Ireland","1317 - 1382",NA,65,"UK:Great Britain",8,4
"G6WG-DYJ",NA,"Sir John de Cressy of Hodsock","1338 - 1383",NA,45,"UK:Great Britain",4,6
"GJM2-2Q3",NA,"Agnes De Swan","1341 - 1378",NA,37,"UK:Great Britain",4,0
"G224-RTD",NA,"Sir William Aldebrough","1336 - 1388",NA,52,"UK:Great Britain",6,0
"G7S4-591",NA,"Elizabeth de Lisle","1339 - 1378",NA,39,"UK:Great Britain",6,4
"G9F6-1H9",NA,"Sir Ingram Bruyn","1353 - 1400",NA,46,NA,4,2
"LZJ6-FP4",NA,"Elizabeth de la Pole","1362 - 1403",NA,41,"UK:Great Britain",4,0
"GSKZ-4ML",NA,"Sir Henry Retford of Killingholme","1388 - 1459",NA,70,NA,2,0
"GFWP-G74",NA,"Mary","Unknown - 1459",NA,NA,NA,2,0
"GN8H-WNF",NA,"John De Beauchamp","1325 - 1396",NA,71,"UK:Great Britain",5,1
"LBZS-PJB",NA,"Joan Bridport","1335 - 1385",NA,50,"UK:Great Britain",9,1
"G3PW-QHM",NA,"Sir Gilbert Stapleton","1290 - 1321",NA,31,"UK:Great Britain",7,5
"LD5G-RP6",NA,"Agnes FitzAlan","1290 - 1348",NA,58,"UK:Great Britain",12,1
"LH73-NTP",NA,"Elizabeth Zouche","1276 - 1350",NA,74,"UK:Great Britain",12,6
"L78B-LSC",NA,"Felice de Hulme","1344 - 1400",NA,56,"UK:Great Britain",1,0
"2B2Y-DKS",NA,"Thomas de Legh of Booths Hall","1345 - 1404",NA,59,"UK:Great Britain",4,2
"LDTY-1Y1",NA,"Anna (or Jane) Leigh","1345 - Unknown",NA,NA,"UK:Great Britain",3,0
"LTD2-HBY",NA,"Baron William Golberne","1337 - Unknown",NA,NA,"UK:Great Britain",1,0
"LTD2-S8B",NA,"Baroness Margaret Thornton","1341 - Unknown",NA,NA,"UK:Great Britain",1,0
"G6NF-9H2",NA,"Baron William de Cawarden","1338 - Unknown",NA,NA,"UK:Great Britain",1,0
"GFZC-QNX",NA,"Female Unknown (wife of William de Cawarden)","Unknown - Unknown",NA,NA,NA,1,0
"LT9H-JYN",NA,"William Mallory","1375 - 1445",NA,70,"UK:Great Britain",10,9
"GQ4Q-Z5S",NA,"Lady Jane Plumpton","1381 - 1407",NA,26,"UK:Great Britain",4,8
"G6F6-9WN",NA,"Vincent Herbert Finch III","1345 - 1384",NA,39,"UK:Great Britain",2,7
"G6W1-RXM",NA,"Joan Passenden","1348 - 1400",NA,52,"UK:Great Britain",2,0
"LDTM-BQ3",NA,"Sir Robert de Cralle","1333 - 1367",NA,34,NA,2,0
"LDYZ-QNP",NA,"Marie de Pepelsham","Unknown - Unknown",NA,NA,"UK:Great Britain",1,2
"K8HM-JF8",NA,"Richard Poynings","1355 - 1387",NA,32,"UK:Great Britain",2,4
"GXSB-VVH",NA,"Isabel FitzPayn","1362 - Unknown",NA,32,NA,2,1
"LBGN-JVK",NA,"Adam Norton","1334 - 1400",NA,66,"UK:Great Britain",2,2
"LBP4-864",NA,"Alice Nunwicke","1342 - 1402",NA,60,NA,2,0
"G7N8-9CS",NA,"Roger Manningham","1346 - 1377",NA,31,"UK:Great Britain",1,0
"G7N8-9RB",NA,"Mrs Roger Manningham","1346 - Unknown",NA,NA,"UK:Great Britain",1,0
"G4XV-292",NA,"Richard V Tempest Knt.","1310 - 1379",NA,69,"UK:Great Britain",4,3
"G4XV-8JN",NA,"Isabel Bourne","1336 - 1421",NA,85,"UK:Great Britain",4,3
"GHQW-RXH",NA,"Sir William Washington","1358 - 1399",NA,41,"UK:Great Britain",1,0
"LCVV-26Q",NA,"Margaret de Moreville","1357 - 1451",NA,94,"UK:Great Britain",1,0
"G2NS-KRM",NA,"De  Varde","1315 - Unknown",NA,NA,"UK:Great Britain",1,0
"G2N3-PDM",NA,"de Bois","1315 - Unknown",NA,NA,"UK:Great Britain",1,0
"9WPY-1LM",NA,"Thomas Markinfeld","1340 - 1398",NA,58,"UK:Great Britain",2,0
"GKF4-X78",NA,"Joan Miniott","1356 - 1381",NA,25,"UK:Great Britain",1,1
"LKMW-GGZ",NA,"William Marshal 1st Lord Marshal","1277 - 1314",NA,36,"UK:Great Britain",6,8
"G9KY-T2S",NA,"Christian FitzWalter","1275 - Unknown",NA,40,"UK:Great Britain",6,3
"LJVR-5G4",NA,"Sir Thomas Empringham","1290 - Unknown",NA,NA,"UK:Great Britain",1,0
"GC2T-R5G",NA,"Katherine Bannister","1290 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDPP-FGP",NA,"Sir Henry de Arden","1306 - 1400",NA,94,"UK:Great Britain",1,0
"GDPP-FWZ",NA,"Lady Helena de Harden","1308 - 1400",NA,92,"UK:Great Britain",1,0
"MBBC-1N9",NA,"Thomas Rumsey","1334 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDPR-QSW",NA,"Mrs Thomas Rumsey","1336 - Unknown",NA,NA,"UK:Great Britain",1,0
"LV4T-8L9",NA,"Simon Leeke","1328 - 1382",NA,54,"UK:Great Britain",9,1
"LB23-6V8",NA,"Margaret Vaux","1334 - 1390",NA,56,"UK:Great Britain",7,0
"9CCV-52G","Q592380","Archibald Douglas 3rd Earl of Douglas Earl of Wigtown Lord of Galloway and Bothwell","1325 - 1400","https://en.wikipedia.org/wiki/Archibald_Douglas,_3rd_Earl_of_Douglas",75,"UK:Great Britain",11,0
"KX9D-DNS",NA,"Joanna Moray Countess of Douglas","1332 - 1405",NA,73,"UK:Great Britain",10,0
"GD15-7T9",NA,"John Seton 2nd Lord of Seton","1370 - 1434",NA,64,"UK:Great Britain",12,10
"G4N1-RGD",NA,"Katherine Sinclair","1375 - 1450",NA,75,"UK:Great Britain",13,7
"GNG1-CTT",NA,"Sir John Dalingridge","1280 - Unknown",NA,NA,"UK:Great Britain",6,0
"GJRL-MXG",NA,"Joan de la Lynde","Unknown - Unknown",NA,NA,"UK:Great Britain",5,0
"MNDL-XR5",NA,"John de Radynden","1274 - Unknown",NA,75,"UK:Great Britain",6,1
"MNDW-T8X",NA,"Joan","1284 - Unknown",NA,NA,"UK:Great Britain",3,0
